case,problem,cores,makespan,speedup,original_bytes,added_bytes,scheduled_bytes,modeled_pre_spill_bytes,inferred_spill_bytes,spill_model_checked_against_record,root_read_bytes,root_replication_bytes,root_replication_fraction,active_cores,subgraphs,fixed_core_compute_fraction,global_compute_floor_fraction,heaviest_subgraph_compute_fraction,original_compute_path_fraction,logical_ddr_volume_over_time,hit_rate_if_available,cache_record_available,plan_sha256
case_060,1,5,183430,4.845385160551709,2099006,3628416,5727422,5540030,187392,False,5539752,3441024,0.6211201022377135,5,5,0.8000436133674972,0.7852935724799651,0.8000436133674972,0.02318050482472878,0.5204003343691509,,False,b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0
case_060,2,5,161681,5.497176538987265,2099006,3521920,5620926,5540030,80896,False,5539752,3441024,0.6211201022377135,5,5281,0.9076638566065277,0.8909296701529554,0.003240949771463561,0.026298699290578362,0.5794255354679895,,False,75c8778951eeb1f71e696f6a0c69d3b977870088dddbd96349cf7fc1cc58b5a8
case_060,3,5,153683,5.783261648978742,2099006,3508608,5607614,5540030,67584,False,5539752,3441024,0.6211201022377135,5,5281,0.9549006721628287,0.937295601985906,0.003409615897659468,0.02766734121535889,0.6081364453669784,,False,70ed10d1b1308ae57818a4bc5a2a5ac1fb8398b9003ec1b475077d9b68a0f109
case_061,1,5,22272,3.4658315373563218,544188,204420,748608,748608,0,True,683308,139272,0.18604129263913824,5,43,0.8940373563218391,0.6416666666666667,0.8940373563218391,0.5166127873563219,0.5602011494252873,,False,19847715af623afb361ca8771a21ac0014e1d662c491260fdbc9e3432204f64c
case_061,2,5,21254,3.631834007716195,544188,305762,849950,849950,0,True,679206,135170,0.15903288428731102,5,235,0.7149712995200903,0.6724004893196575,0.17257927919450455,0.5413569210501553,0.6665019917819391,,False,2d17bb243c4f1eadbb3ba06f291da3488586ffcfb5ebe7f155edbe64ebe354b1
case_061,3,5,20986,3.6782140474602114,544188,305762,849950,849950,0,True,679206,135170,0.15903288428731102,5,235,0.7241017821404746,0.6809873248832555,0.17478318879252835,0.5482702754217097,0.6750135010642015,0.17680790893941414,True,2d17bb243c4f1eadbb3ba06f291da3488586ffcfb5ebe7f155edbe64ebe354b1
case_062,1,5,789139,3.6176250318384975,13401600,23235072,36636672,36636672,0,True,23311872,9911808,0.27054335066241825,5,86,0.751958780392301,0.6636093261136504,0.09338278807662528,0.00395367609508591,0.7737688797537569,,False,33eb8db9bd52a27bb5a8482b5cce09b96e905cdcdb6119c6dd639934ccc29c6c
case_062,2,5,644927,4.426561455792671,13401600,7099392,20500992,20261376,239616,True,13400064,0,0.0,5,3271,0.8131152828149543,0.811998877392325,0.003721351408764093,0.004837756831393321,0.5298013573629263,,False,f1b5c7d39fc0200c24231ca1a0a012da5fbb76dbc046b91d1953b9405ce79895
case_062,3,5,644927,4.426561455792671,13401600,7099392,20500992,20261376,239616,True,13400064,0,0.0,5,3271,0.8131152828149543,0.811998877392325,0.003721351408764093,0.004837756831393321,0.5298013573629263,0.0,True,f1b5c7d39fc0200c24231ca1a0a012da5fbb76dbc046b91d1953b9405ce79895
case_063,1,5,252654,4.2366121256738465,5021184,8812032,13833216,13833216,0,True,8784384,3764736,0.2721518987341772,5,388,0.8193022869220357,0.7770310384953335,0.08677479873661213,0.012063929326272293,0.9125270132275761,,False,676c13f947f6a366e98d28bc07fb961ef22f06309064ae71ca52d13501e5b340
case_063,2,5,206194,5.191213129383009,5021184,3164160,8185344,8019456,165888,False,5019648,0,0.0,5,7360,0.9544409633645984,0.9521130585759042,0.001454940492933839,0.014782195408207804,0.6616215796773912,,False,6cda928522a0e8aa99768b8cb9190bdde9236a4484645c00e0e46123715c735a
case_063,3,5,206181,5.191540442620804,5021184,3164160,8185344,8019456,165888,False,5019648,0,0.0,5,7360,0.9545011422002997,0.9521730906339575,0.0014550322289638715,0.014783127446272935,0.6616632958420029,,False,6cda928522a0e8aa99768b8cb9190bdde9236a4484645c00e0e46123715c735a
case_064,1,5,15155,1.2613658858462553,37414,148968,186382,186382,0,True,50974,15352,0.08236846905817086,5,42,0.4343121082151105,0.20777301220719235,0.11996040910590564,0.23279445727482678,0.20497305619707468,,False,bb070d9c1aeebe825f933775ac264f03aa1cf2f3a63954b2b10beb41e68033b4
case_064,2,5,8539,2.2386696334465395,37414,127474,164888,164888,0,False,61624,26002,0.157694920188249,5,906,0.48108677831127766,0.3687551235507671,0.012647851036421126,0.41316313385642345,0.3218331576687356,,False,8dd6d16f484be4666c14cd46f92cdc08bca532f6addb0d84c0b4d580e1e363ee
case_064,3,5,8510,2.246298472385429,37414,127410,164824,164824,0,True,61624,26002,0.1577561520166966,5,596,0.4827262044653349,0.3700117508813161,0.01574618096357227,0.4145710928319624,0.3228045436741089,0.2420233601595328,True,c4448c0f313436e62ee76537a2dda10024dd66e856616d2dbf4c9f97a07cb16b
case_065,1,5,10443,5.0816815091448815,316202,55440,371642,371642,0,True,355160,55440,0.14917581974050295,5,5,0.6373647419323949,0.5653164799387149,0.6373647419323949,0.12113377381978359,0.5931277729898816,,False,005ce27bdf2a2342a307e404dd4b18cea66ae7a29c95363492e20c5245cdddbb
case_065,2,5,8714,6.0899701629561624,316202,55584,371786,371786,0,False,355304,55584,0.14950536061067388,5,704,0.7431719072756484,0.6774845076887768,0.10052788616020197,0.1451686940555428,0.7110894346262719,,False,c18d8961280c2fe83c79e246b916e46c839bfb050b43f5364f6005c2987bf26b
case_065,3,5,8334,6.367650587952964,316202,55584,371786,371786,0,True,355304,55584,0.14950536061067388,5,704,0.7770578353731702,0.7083753299736022,0.10511159107271419,0.1517878569714423,0.7435125189984801,0.10456397901515323,True,85624f63340c6de2a21462c4a4cc3e569a760965a03e70d091d68e3f5f8c4561
case_066,1,5,125828,2.8536573735575548,1107034,4268418,5375452,5375452,0,False,2054442,1027326,0.19111434722140574,5,356,0.4662475760562037,0.42867088406396037,0.07724830721302095,0.2562227803032711,0.712010575282661,,False,79cb7992e1f3e89aa8bd958b9eae279b09ef824d48ffb3b09a70162d0913cc2e
case_066,2,5,114172,3.144991766807974,1107034,3267848,4374882,4374882,0,False,1978940,951824,0.2175656394846764,5,5962,0.492397435448271,0.47243457239953757,0.04046526293662194,0.2823809690642189,0.6386390708755211,,False,f5492142dc5ede1590c1bd35401453da2ea9647cc6e3e15b9060b8fa404a04b3
case_066,3,5,106776,3.3628343447965836,1107034,3267848,4374882,4374882,0,False,1978940,951824,0.2175656394846764,5,5962,0.5265040833146025,0.5051584625758597,0.04326815014610025,0.30194051097624935,0.6828753652506181,,False,f5492142dc5ede1590c1bd35401453da2ea9647cc6e3e15b9060b8fa404a04b3
case_067,1,5,13604111,4.692319402568827,6048128,245932160,251980288,146119168,105861120,True,96302592,91417728,0.6256381640497707,5,596,0.8684057341196348,0.8661386547051844,0.01086730327325321,0.06343964703022491,0.3087060570636822,,False,76d681148ea2830ca8aa83e831529fb7aa42e0e0e911b3e051b61f83a278d9f5
case_067,2,5,12055757,5.294966877650238,6048128,78601728,84649856,83795840,854016,False,19771264,14886400,0.17765082371630858,5,8804,0.9777569338864411,0.977379222225531,0.0015328776119160332,0.07158737522662409,0.11702549523296905,,False,feb10471845755b4794674947390b0cadc42f1461a5cc3390780fa519b8203ea
case_067,3,5,11993835,5.322303833594509,6048128,78601728,84649856,83795840,854016,False,19771264,14886400,0.17765082371630858,5,8804,0.9828049160256082,0.982425254307734,0.0015407915816750856,0.07195696789225464,0.11762967669084437,,False,feb10471845755b4794674947390b0cadc42f1461a5cc3390780fa519b8203ea
case_068,1,5,143172,2.529090883692342,2771250,3694350,6465600,6465600,0,False,4520180,1780206,0.27533500371195246,5,233,0.3652669516385886,0.34797446428072526,0.04436621685804487,0.3374891738608108,0.7526611348587713,,False,1fb2270ef1dba5ca22951c2232ee357d7db4d5268c533d17572f0c18ec554ebf
case_068,2,5,133097,2.7205346476629826,2771250,4092568,6863818,6863818,0,True,4575018,1835044,0.26735032892771926,5,2846,0.389768364425945,0.3743149732901568,0.01982764449987603,0.36303598127681314,0.8595007150173682,,False,3f8c44ca97280f4ca6bd890c8ac33d3b7f8aa71d3e7f9bb908d03459afbb1f11
case_068,3,5,121619,2.9772897326897936,2771250,4175156,6946406,6946406,0,True,4570922,1830948,0.26358205955712927,5,2855,0.44454402683791183,0.40964158560751196,0.02169891217655136,0.39729811953724337,0.9519354157930368,0.33042928936766086,True,0e8993b80f8e2f3297c4fc39d35bfbdfd0b95bcb35210245c642bcba24964367
case_069,1,5,15434,1.6291304911234936,126054,554768,680822,680822,0,True,202422,88656,0.13021905872606937,5,52,0.3654269793961384,0.21606842037061036,0.16483089283400285,0.14889205649863937,0.7351971837069673,,False,549b3b2dc1921ee42234d431f17fe45434970f612406e4787ccd8b6e88b27553
case_069,2,5,10453,2.4054338467425618,126054,433744,559798,559798,0,False,255382,141616,0.2529769666915566,4,1032,0.4534583373194298,0.3190280302305558,0.04190184635989668,0.21984119391562232,0.8925635383781371,,False,06798bbbe8a00505967ea94733347711fd15466f76632b522a4e698896c1c088
case_069,3,5,9107,2.760953112990008,126054,426832,552886,552886,0,False,253078,139312,0.2519723776691759,4,1032,0.5580322828593389,0.3661798616448886,0.04809487207642473,0.25233336993521466,1.0118333882361552,,False,f8dec54fab8513f430aca3c31f2fc7096cddee2bb6effa7f5a015344b82b5937
case_070,1,5,26669,4.3983651430499835,419964,462848,882812,882812,0,False,882706,462848,0.5242882969420443,5,5,0.691589485919982,0.6886797405227043,0.691589485919982,0.15201169897633957,0.5517092254427738,,False,836e8aa19312e4a61031263ed070c6e6180be3d2657dc9ad17c76ecca8edeb32
case_070,2,5,22710,5.165125495376486,419964,462848,882812,882812,0,False,882706,462848,0.5242882969420443,5,1191,0.8121532364597094,0.808736239542052,0.06816380449141347,0.17851166886833994,0.6478878614413621,,False,6f2085d09b57699f9d4da5b49b815ba7af465478caa512aa0f9746d5a2de0ef9
case_070,3,5,21056,5.570858662613982,419964,462848,882812,882812,0,False,882706,462848,0.5242882969420443,5,1191,0.8759498480243161,0.8722644376899696,0.07351823708206687,0.19253419452887538,0.6987810283687943,,False,6f2085d09b57699f9d4da5b49b815ba7af465478caa512aa0f9746d5a2de0ef9
case_071,1,5,9628,1.9649979227253842,121446,301972,423418,423418,0,False,195482,84020,0.1984327543940031,5,17,0.4555463232239302,0.26036560033236394,0.18570835064395513,0.23867885334441213,0.732962886026866,,False,131ea5e460fc9ec4f9f26e1cd58fdcc2c524191458748d77d22f2fb75d74359f
case_071,2,5,8107,2.333662267176514,121446,304174,425620,425620,0,False,214004,102542,0.24092382876744514,5,741,0.4059454792154928,0.3092142592821019,0.0540273837424448,0.283458739361046,0.8750051395912998,,False,f44ead4870b61cc0080843050cc04f47daac368d7438668560659e73c1d75159
case_071,3,5,7473,2.531647263481868,121446,361106,482552,482552,0,True,216984,105522,0.21867487856231038,5,741,0.46607788036932957,0.3354476114010438,0.0586109995985548,0.3075070252910478,1.0762121414871315,0.314134394505418,True,97644ccb61745a5ccd2e97936c70ef06329fae17d6c78e47d91a0d21905abddd
case_072,1,5,4714200,5.069328412031734,11103184,154667808,165770992,164117800,1653192,False,164107622,153014616,0.9323462537275055,5,101,0.9748971193415638,0.9727247040855288,0.05025242883203937,0.006781214203894616,0.5860697184393252,,False,6a7a18a50ed451d8237060e8d28239c1c77cdde4ddae43d8e6517203d4279466
case_072,2,5,4806756,4.971716475727081,11103184,130830384,141933568,39554000,102379568,False,39543822,28450816,0.7192904889518127,5,476,0.9561250872729966,0.953994502737397,0.029959914753318037,0.006650639225290403,0.4921322127993738,,False,e8612344991b38fb95c0a2a723bbba888bad1ea4af375bb0cad83764c5accc58
case_072,3,5,4795217,4.983680196328967,11103184,130830384,141933568,39554000,102379568,False,39543822,28450816,0.7192904889518127,5,476,0.9584258647731687,0.9562901532923327,0.030032008978947148,0.006666643032004599,0.49331645818461745,,False,e8612344991b38fb95c0a2a723bbba888bad1ea4af375bb0cad83764c5accc58
case_073,1,5,3218828,3.132079750766428,4041088,138985984,143027072,58806016,84221056,False,58121984,54240640,0.9223654940338077,5,45,0.5994032610627222,0.5070585939975668,0.5200600964077609,0.06841744883541463,0.7405753067058362,,False,6ab1b336383a11ac21c931ba625f99e8830df3890ac63f164e8fde3ae9de3e22
case_073,2,5,1792821,5.623331052012443,4041088,22805504,26846592,26846592,0,False,18767744,14886400,0.5544986864626988,5,4513,0.9117430016716672,0.9103722011288354,0.002597024465911544,0.1228365798928058,0.24957494362236946,,False,3ad1e4b6b008c9bd7c7e69a6c0719fdc600e4fa08f8ee74701df4067545ef73d
case_073,3,5,1751868,5.7547863195172235,4041088,22805504,26846592,26846592,0,False,18767744,14886400,0.5544986864626988,5,4513,0.9330566001548062,0.9316537547349457,0.002657734486844899,0.12570810129530308,0.25540919749661506,,False,3ad1e4b6b008c9bd7c7e69a6c0719fdc600e4fa08f8ee74701df4067545ef73d
case_074,1,5,330675,5.087288122779164,3776728,8142848,11919576,11739352,180224,False,11739160,7962624,0.6782847980024792,5,10,0.9640886066379376,0.9552726997807515,0.5261238376048991,0.00934754668481137,0.6007699402736827,,False,3b9c4825481fc04f47376233050f55246361e55041276517a95a1fe51669983a
case_074,2,5,327346,5.139024151814899,3776728,5636096,9412824,7717080,1695744,False,7700504,3923968,0.5084783363655683,5,3609,0.9738930672743824,0.9649875055751407,0.006293035503717779,0.009442608127180415,0.47924947914439153,,False,ff58cc11989cb311a803fff135f96045b3cb7cffffb3be0eeb00ffeb35e2f457
case_074,3,5,324857,5.178398495337949,3776728,5636096,9412824,7717080,1695744,False,7700504,3923968,0.5084783363655683,5,3609,0.9813548730672265,0.972381078443746,0.006341251689204789,0.009514955811326215,0.4829214084966616,,False,ff58cc11989cb311a803fff135f96045b3cb7cffffb3be0eeb00ffeb35e2f457
case_075,1,5,478842,3.0110328667911337,1837190,12535518,14372708,14372708,0,False,3828132,2008350,0.13973358395648197,5,1581,0.4972830286399272,0.46258264730328585,0.032160921556588604,0.38071012985494174,0.5002592365192137,,False,0ea978220f5445c67d81e21549ad823b9751f836be093ebde0611eb93a3c1884
case_075,2,5,392249,3.6757493326942834,1837190,12764184,14601374,14601374,0,False,3647134,1827352,0.12514931813951208,5,7410,0.5818752884009902,0.5647025231421877,0.010503532195110759,0.46475580562346874,0.620412629052804,,False,d6eb9edd3a82d3ecd7a7ea152ab7d9879d5f9bc3c554ab7af8233faeefba20e2
case_075,3,5,379091,3.8033321814551124,1837190,12764184,14601374,14601374,0,False,3647134,1827352,0.12514931813951208,5,7410,0.602071798064317,0.5843029773853772,0.01086810290932784,0.4808871748472003,0.6419467445371516,,False,d6eb9edd3a82d3ecd7a7ea152ab7d9879d5f9bc3c554ab7af8233faeefba20e2
case_076,1,5,1229020,5.0325568339001805,4270674,38182912,42453586,41859666,593920,False,41858048,37588992,0.8979763957027272,5,40,0.9867211274023205,0.9864190981432361,0.15884851344974044,0.002257082879041838,0.5757105390202493,,False,5e9d69cdee3da5be88f52374f9714cbac3e6da600243cb19b06dcc799db8e1cf
case_076,2,5,1231756,5.021378422349881,4270674,35959808,40230482,20568658,19661824,False,20567040,16297984,0.7923698279197408,5,32528,0.9845294035507032,0.9842280451647891,0.0008410756675835149,0.0022520694033558593,0.5443513433937673,,False,bef079c0fe54af51d71975d5d83dac1fd1c9ca162110f2f2105bbce41f5a2616
case_076,3,5,1223447,5.055480948500425,4270674,18843648,23114322,19532370,3581952,True,19530752,15261696,0.7813540292345476,5,809,0.9916375617415385,0.9909123975129287,0.018773187559412055,0.002267364258525298,0.3148797618531902,0.6022329537902619,True,81f11c7603a3e638307574ad60017fdb0169812a3f75ca6d7c77cc1459f1f432
case_077,1,5,116241,4.261147099560396,2141360,286720,2428080,2428080,0,True,2427980,286720,0.11808507133208132,5,7,0.7553961166886038,0.7147323233626689,0.7443156889565644,0.13436739188410285,0.3481387806367805,,False,9c49c78fcdb423ec63bf3b5c2ea787b3f4bee0a9d4d27c44a5b7385d757a13e5
case_077,2,5,108214,4.577226606538895,2141360,172032,2313392,2313392,0,True,2313292,172032,0.07436353199111953,5,4486,0.7995268634372632,0.7677490897665736,0.01903635389136341,0.14433437448019665,0.35629893852305,,False,a43749a20b0330779dab26c9a7d2c60049b297712cb8c564b45dfa6711ad385c
case_077,3,5,108214,4.577226606538895,2141360,172032,2313392,2313392,0,True,2313292,172032,0.07436353199111953,5,4486,0.7995268634372632,0.7677490897665736,0.01903635389136341,0.14433437448019665,0.35629893852305,0.003541273648117056,True,a43749a20b0330779dab26c9a7d2c60049b297712cb8c564b45dfa6711ad385c
case_078,1,5,553407,4.149103643430603,2345088,15862656,18207744,18207744,0,True,17286144,15039360,0.8259870086046904,5,40,0.7657872054383121,0.7364879735890583,0.11769999295274544,0.4459936357870428,0.548353020471371,,False,0f58e13960e31c3c7b517ad59ae88db378ecb370a9bd0c93e36661d965f4afdb
case_078,2,5,469283,4.892874875075381,2345088,11867136,14212224,14212224,0,True,10384512,8137728,0.5725865283294156,5,272,0.883424287689944,0.8685113247230348,0.022195562166112986,0.5259427680099216,0.5047495860706652,,False,9f21822b6b58a46c636f313c156b9857c4ca4da42dd2f282ccc76969b48bee40
case_078,3,5,454208,5.055267630689023,2345088,11867136,14212224,14212224,0,True,10384512,8137728,0.5725865283294156,5,272,0.9127448217556714,0.8973369029167253,0.0229322248837537,0.5433986191348457,0.5215020431168099,0.4466950374619894,True,9f21822b6b58a46c636f313c156b9857c4ca4da42dd2f282ccc76969b48bee40
case_079,1,5,6056359,5.12721438739018,9351168,37085184,46436352,34222080,12214272,False,30683136,24870912,0.7267504488330341,5,10,0.978433411889883,0.9716855952561596,0.4892167059449415,0.0009827686899009785,0.12778951842187689,,False,61bcac44cc022b66fb29474e18ab42a30b62e41b607ef245963e7bb0bf742953
case_079,2,5,6002829,5.172936127282653,9351168,38426624,47777792,25976832,21800960,False,22437888,16625664,0.6400189214758751,5,18720,0.9871585547414394,0.9803505647087398,0.0005157568206590593,0.0009915324924298194,0.13265354274348534,,False,c6b820c856e9ab72b28821feae8c06f2abbc67e64828f47b8417fae071ad2cf1
case_079,3,5,5992556,5.181804058234917,9351168,39710720,49061888,31383552,17678336,True,27844608,22032384,0.70203602192639,5,288,0.9888508342683823,0.9820311733423934,0.01704915231497211,0.0009932322701698573,0.13645231405986583,0.3180673025013496,True,cd86c093925aff5c7f9b4c4d1b47ff78287baccf5ed3aec1c8592e00fd2f5add
case_080,1,5,95868,3.047294196186423,1978368,2793472,4771840,4771840,0,False,4698112,2793472,0.5854077253218885,4,8,0.8375057370551174,0.6030041306796846,0.5025034422330704,0.007781532941127383,0.8295851239899307,,False,fabe8a17d5abba9b3fb23cafef8b0193f631f3fbd9d8db4584d5a97fcd40954f
case_080,2,5,79721,3.6645049610516676,1978368,2109440,4087808,3883008,204800,False,3809280,1904640,0.49050632911392406,5,1098,0.8057099133227129,0.7251389219904417,0.006497660591312201,0.009357634751194792,0.8546071089591617,,False,9b4f25551e0f50b8831aeb59a19ecbe0b5b5cac55e43d35a694e99af1162d264
case_080,3,5,74411,3.92600556369354,1978368,4255744,6234112,6234112,0,True,4399104,2494464,0.40013140604467806,5,558,0.779669672494658,0.7768851379500343,0.006961336361559447,0.010025399470508392,1.396324020194147,0.3421256788207913,True,096bf994353e7cf818477cc501613f980e095fcfb0ee4ffeaf19757c8caf9d46
case_081,1,5,30943,4.905632937982743,1741140,0,1741140,1741140,0,False,1044820,0,0.0,5,5,0.9806741427786575,0.9806741427786575,0.9806741427786575,0.013153217205830075,0.9378211550269852,,False,eb6a279de1dc36e4d189241e1acc4e92b9c4ea1e18d7da5caf86ae8609ae4a93
case_081,2,5,30943,4.905632937982743,1741140,0,1741140,1741140,0,False,1044820,0,0.0,5,5,0.9806741427786575,0.9806741427786575,0.9806741427786575,0.013153217205830075,0.9378211550269852,,False,eb6a279de1dc36e4d189241e1acc4e92b9c4ea1e18d7da5caf86ae8609ae4a93
case_081,3,5,30943,4.905632937982743,1741140,0,1741140,1741140,0,False,1044820,0,0.0,5,5,0.9806741427786575,0.9806741427786575,0.9806741427786575,0.013153217205830075,0.9378211550269852,,False,eb6a279de1dc36e4d189241e1acc4e92b9c4ea1e18d7da5caf86ae8609ae4a93
case_082,1,5,356186,2.0243384074612703,592006,6760886,7352892,7352892,0,True,1209084,642678,0.08740479256325266,5,756,0.4605908149113104,0.3188985530032062,0.10616924865098572,0.15354337340602944,0.3440567568629873,,False,20960fad0ccd84c6eabbeb4a149c7c1b538f787a9b2b985f95c67a4be6fa376b
case_082,2,5,206067,3.4990609850194354,592006,8262966,8854972,8854972,0,False,1272476,706070,0.07973712395702663,5,4113,0.573716315567267,0.5512148961260173,0.019993497260599707,0.26539911776266945,0.7161887476726825,,False,57a29c843ef4dae7762455306abdee79e99f53e0e5f6489f570bf78a1777f369
case_082,3,5,195762,3.6832531339075,592006,8262966,8854972,8854972,0,False,1272476,706070,0.07973712395702663,5,4113,0.603917001256628,0.5802310969442486,0.021045963976665544,0.2793698470591841,0.7538892464659468,,False,57a29c843ef4dae7762455306abdee79e99f53e0e5f6489f570bf78a1777f369
case_083,1,5,412888,2.562421286159927,1438304,17453280,18891584,9811904,9079680,False,9557952,8373600,0.8534123448415313,5,10,0.4434422894344229,0.39276317064191746,0.25339559396252737,0.06891941640347987,0.7625790367686475,,False,bb954ef75c0c9d0c2dd32fc4ef276caeb74a29480858d044f501d9ce5b87fab4
case_083,2,5,174587,6.0599758286699466,1438304,3768704,5207008,5207008,0,False,4905952,3721600,0.7147290728187857,5,3844,0.9471381030660931,0.928861828200267,0.0033335815381443064,0.16299037156260202,0.4970786293748484,,False,655cc12aa33c06cbb7c22a1cfa26eb9ebfa65d3392e1129df20e8bb9b12f771d
case_083,3,5,171099,6.183513638302971,1438304,3754368,5192672,5192672,0,False,4905952,3721600,0.7167023066351966,5,3844,0.9766509447746626,0.9477974739770543,0.0034015394596111025,0.16631307021081362,0.5058155414896249,,False,7ade04b75f9102312d51d31360dff534a1e0bec6fec06bbab1b2900ba05c62bc
case_084,1,5,503472,4.98024120507198,13236330,0,13236330,13236330,0,False,9927786,0,0.0,5,5,0.5045285537229478,0.5031270855181619,0.5045285537229478,0.004623891696062542,0.43816835891568945,,False,c8e6182d15dafe67344927e4c22144262af784769c8dea8aa2a2a97e34670c16
case_084,2,5,503472,4.98024120507198,13236330,0,13236330,13236330,0,False,9927786,0,0.0,5,5,0.5045285537229478,0.5031270855181619,0.5045285537229478,0.004623891696062542,0.43816835891568945,,False,c8e6182d15dafe67344927e4c22144262af784769c8dea8aa2a2a97e34670c16
case_084,3,5,503472,4.98024120507198,13236330,0,13236330,13236330,0,False,9927786,0,0.0,5,5,0.5045285537229478,0.5031270855181619,0.5045285537229478,0.004623891696062542,0.43816835891568945,,False,c8e6182d15dafe67344927e4c22144262af784769c8dea8aa2a2a97e34670c16
case_085,1,5,873645,3.648963823978847,1689734,23398256,25087990,25087990,0,False,5791062,4135120,0.16482468304555287,5,1095,0.60800897389672,0.5872444757309891,0.03215951559271787,0.18950946894905826,0.47860763429844694,,False,e38f4e8df5f4154db528d40c5c2af2d5f974b20b3d7817f96e3903162ac77d3c
case_085,2,5,869620,3.66585290126722,1689734,38726264,40415998,40415998,0,False,3934878,2278936,0.05638697824559473,5,19737,0.5946965341183506,0.5899625123617213,0.004737701524803938,0.19038660564384444,0.774591162423434,,False,30df831607b64b3760e4df20189947f7f020c046deea03b71c391f42d6c8d282
case_085,3,5,815053,3.9112781622790176,1689734,38726264,40415998,40415998,0,False,3934878,2278936,0.05638697824559473,5,19737,0.6345108845682428,0.629459924692014,0.005054886001278444,0.20313280240671466,0.8264492820303302,,False,0853ad1e3a014939a5f6a4de08aa901eabb5ce157d79e95ba829ffd0ad23dad2
case_086,1,5,58819,2.0130060014621125,338022,2614486,2952508,2952508,0,False,883068,561942,0.1903270033476624,5,116,0.32673115829918903,0.26923953144392115,0.07711793808123225,0.11720702494092045,0.8366083521764509,,False,2a97ef299c3ecf0b34d35b1e4e0d807d2b1cb7ead7c367ad49735285935dfe7b
case_086,2,5,44890,2.6376253063042996,338022,1797234,2135256,2135256,0,False,714648,393522,0.18429733952275512,4,5274,0.4960124749387391,0.35278235687235465,0.009757184228113166,0.15357540654934285,0.7927734462018267,,False,4806058d88b25dcaec85791d197798b5c5dfb0918071a695defddc62d6fdc604
case_086,3,5,40127,2.9507065068407807,338022,2115702,2453724,2453724,0,False,743164,422038,0.1719989697292768,5,5274,0.46671816981085057,0.3946569641388591,0.010915343783487427,0.17180452064694596,1.0191492012859173,,False,e7a2ff619bfd452e5ea806afdead634a97c7ac95e49297bb4550564b2645eccd
case_087,1,5,879179,4.52020692031998,5919098,14544428,20463526,17164198,3299328,False,15427624,9508940,0.553998503163387,5,30,0.8220169044074074,0.8174171585081081,0.46331861884781145,0.09334049152675394,0.38792870014714487,,False,f4fcfd429546bfcf018944d37db8248510e694f8c1a8d206731c693bb6d4ab4c
case_087,2,5,797842,4.981025065113143,5919098,13390484,19309582,12900218,6409364,False,12899804,6981120,0.5411629477889444,5,27556,0.9058184452560782,0.9007497725113494,0.0032638041115910167,0.10285620461194071,0.40337105174541654,,False,15f5ce4f01882eb89ef819556157d5a3c95ada0bc5d191bc85b1463f50eb37ca
case_087,3,5,790623,5.026505679698162,5919098,13385876,19304974,12900218,6404756,False,12899804,6981120,0.5411629477889444,5,27556,0.9140892688424193,0.9089743151919436,0.003293605169594105,0.1037953613795703,0.40695700310598937,,False,9ccf241ec81f72ff60dbb29f1f0322f5cfb481d7716d122ae89f05dfe8ca509f
case_088,1,5,97719,2.4930975552349084,1829798,2707564,4537362,4537362,0,False,3243978,1414248,0.31168947948169,5,155,0.41261167224388295,0.35532086902240095,0.04740122187087465,0.32981303533601447,0.7738791841914059,,False,444759691e88c659f865105d3f1e4c2278e5e5f50f5a4a08b90c868ccb82a0f8
case_088,2,5,89206,2.7310158509517297,1829798,2475026,4304824,4304824,0,False,3070840,1241110,0.28830679256573555,5,3309,0.5005492904064749,0.3892294240297738,0.025962379212160616,0.36128735735264444,0.8042852125043906,,False,1be25dec753e10c373c57abd7049f3dd556ca47b6437461c26f23d703738ec95
case_088,3,5,79900,3.04909887359199,1829798,2468858,4298656,4298656,0,False,3070836,1241106,0.2887195439690917,4,3309,0.5593992490613267,0.43456320400500625,0.028986232790988737,0.40336670838548183,0.8966741760534,,False,d4ebcbaa0f4b2eee50ea1123894751abdad16a5aacbe12eb3afaf90d83f39165
case_089,1,5,147432,4.701096098540344,566400,954880,1521280,1521280,0,False,1357440,954880,0.627681952040387,5,5,0.7991752129795431,0.7991752129795431,0.7991752129795431,0.11036952629008628,0.17197532873912494,,False,810d0bd8ade19c88afaf01e9e51070820713253f12e21126504452f3c9ed6366
case_089,2,5,118946,5.826946681687488,566400,954880,1521280,1521280,0,True,1357440,954880,0.627681952040387,5,5120,0.9905671481176332,0.9905671481176332,0.00252215290972374,0.13680157382341568,0.21316115436136288,,False,5e6d237c04531687ff4b73f71fd5849d4e1bb5051bf39b16f56cabf45fbaa42e
case_089,3,5,118946,5.826946681687488,566400,954880,1521280,1521280,0,True,1357440,954880,0.627681952040387,5,5120,0.9905671481176332,0.9905671481176332,0.00252215290972374,0.13680157382341568,0.21316115436136288,0.0,True,5e6d237c04531687ff4b73f71fd5849d4e1bb5051bf39b16f56cabf45fbaa42e
case_090,1,5,467065,2.52291008746106,2228352,22536552,24764904,23120640,1644264,True,22603008,20414592,0.8829596412556053,5,60,0.4152912335542162,0.35991906908032073,0.27686082236947746,0.13688886985751447,0.8837065504801259,,False,8f992aa2167259ac4d8070556620ba24282c5ee2f3e65ef9f1dd011a912efc7a
