case,problem,cores,variant,original_singlecore,makespan,speedup,added_copy,scheduled_copy,spill,hit_bytes,miss_bytes,byte_hit_rate,calls,failed_calls,seconds,generation_seconds,generation_error_count,recovered_with_extended_time,recovery_calls,recovery_elapsed_seconds,plan,plan_sha256,source_export,python,B8_prefix_makespan,B12_prefix_makespan,B16_prefix_makespan,B24_prefix_makespan
case_051,2,2,frontier,607628,319230,1.903417598596623,394080,787298,0,0,0,,24,0,8.844304831000045,0.016782107995823026,0,False,0,0,plans/p2/n2/case_051.json,b1677c0bc968c91a4db2e535269a9fd35008e97e54ecd13b83caa6dcca6c3551,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,319230,319230,319230,319230
case_051,2,3,frontier,607628,228533,2.6588195140307964,263200,656418,0,0,0,,24,0,9.169701213017106,0.021528633020352572,0,False,0,0,plans/p2/n3/case_051.json,bfb086979d484d32763d3ad3f1bc6e4738fcc0cb6a35129535dedca3878c2d1b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,228533,228533,228533,228533
case_051,2,4,frontier,607628,179465,3.385774384977572,197848,591066,0,0,0,,24,0,9.68197963599232,0.02619744499679655,0,False,0,0,plans/p2/n4/case_051.json,f5cadcf92d39d9937f7b59af3e066344e790479c82a7107704062b43cc43d962,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,179465,179465,179465,179465
case_051,2,5,frontier,607628,180878,3.3593250699366424,230808,624026,0,0,0,,24,0,9.740269697009353,0.027023195987567306,0,False,0,0,plans/p2/n5/case_051.json,6426425352b6b939b824c40b65bc71e0d8f2ccf39632e9a093e068b2f2cbd38e,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,180878,180878,180878,180878
case_051,3,1,frontier,607628,607628,1.0,0,393218,0,0,393216,0.0,10,0,4.125001725013135,0.02523788801045157,0,False,0,0,plans/p3/n1/case_051.json,413a97d03cf4fc3d2f2186806ec15d55f5721152605e5cc712d3b421246f05b2,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,607628,607628,607628,607628
case_051,3,2,frontier,607628,318398,1.9083913843679923,394080,787298,0,393216,393648,0.4997254925882999,24,0,10.812648544000695,0.02347149301203899,0,False,0,0,plans/p3/n2/case_051.json,b1677c0bc968c91a4db2e535269a9fd35008e97e54ecd13b83caa6dcca6c3551,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,318398,318398,318398,318398
case_051,3,3,frontier,607628,227940,2.66573659735018,263200,656418,0,262190,393698,0.3997481277291245,24,0,10.125023078988306,0.01946533500449732,0,False,0,0,plans/p3/n3/case_051.json,bfb086979d484d32763d3ad3f1bc6e4738fcc0cb6a35129535dedca3878c2d1b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,227940,227940,227940,227940
case_051,3,4,frontier,607628,178974,3.395062970040341,197848,591066,0,196700,393744,0.3331391291976885,24,0,10.740759109001374,0.02138545797788538,0,False,0,0,plans/p3/n4/case_051.json,f5cadcf92d39d9937f7b59af3e066344e790479c82a7107704062b43cc43d962,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,178974,178974,178974,178974
case_051,3,5,frontier,607628,161479,3.76289176920838,3507604,3900822,0,360586,1966656,0.15494134258491382,24,0,11.49592983702314,0.028674311994109303,0,False,0,0,plans/p3/n5/case_051.json,be893a506dfffb76e5f8768d3b36bde5fcbf6ef7671d3a8071ed381052bdcb8c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,181583,181583,181583,161479
case_052,1,1,mature,180301,166257,1.0844716312696607,105984,916188,0,0,0,,24,0,25.11558505299945,0.0,0,False,0,0,plans/p1/n1/case_052.json,734ad65448d393a3b0f83bcd4b47544bb19346b9dbcd9ff6009c41ec0aa933b8,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,173073,166257,166257,166257
case_052,1,2,mature,180301,84973,2.1218622385934354,208896,1019100,0,0,0,,24,0,28.47406713700002,0.0,0,False,0,0,plans/p1/n2/case_052.json,8395ce5e283bdbc53cab1031998b6c16c47d180aa8892f17f685a3bd135deb0f,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,86335,86335,86335,84973
case_052,1,3,mature,180301,63144,2.8553940200177372,181248,991452,0,0,0,,20,0,25.87743014499938,0.0,0,False,0,0,plans/p1/n3/case_052.json,9faefdcfbc2e28fc42cb1e2c2a5bd8a36085ecd63f6ad780fd2371e733ebe077,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,63144,63144,63144,63144
case_052,1,4,mature,180301,47938,3.7611289582377236,259584,1069788,0,0,0,,24,0,30.6361988080007,0.0,0,False,0,0,plans/p1/n4/case_052.json,cf236e14f51ad55d49f8f7f5745586e78e156a24cf2b988346e04a5a71cb1ad2,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,47938,47938,47938,47938
case_052,1,5,mature,180301,37486,4.809822333671237,328704,1138908,0,0,0,,24,0,29.901453616999788,0.0,0,False,0,0,plans/p1/n5/case_052.json,45bc1c20a67e5ae4b21c43d5a99769117a1f3710940f26174486b9024ee4768d,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,37486,37486,37486,37486
case_052,2,1,frontier,180301,141828,1.2712651944608964,0,810204,0,0,0,,23,0,8.266794697003206,0.02809232601430267,0,False,0,0,plans/p2/n1/case_052.json,3de4eace2195ce67bfccf9fba4f5a5aaaa7d659e74744dad39c967eb7cfc644f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,150894,144222,144222,141828
case_052,2,2,frontier,180301,71528,2.5207051783916787,232448,1042652,129536,0,0,,24,0,7.997751423012232,0.022966195014305413,0,False,0,0,plans/p2/n2/case_052.json,8d324043d7608838ad4b66d51c6e526dc179adeb75190735e558eddf061ca9eb,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,75278,71715,71715,71528
case_052,2,3,frontier,180301,48171,3.7429366216188162,181248,991452,0,0,0,,24,0,7.972718899982283,0.018202984996605664,0,False,0,0,plans/p2/n3/case_052.json,900c39b198cca44980b01cd5c93b81d2f0412099680904b750cab2d1a1eb8771,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,49116,49026,49026,48171
case_052,2,4,frontier,180301,36758,4.905081886936177,259584,1069788,0,0,0,,24,0,9.23564505201648,0.023914746998343617,0,False,0,0,plans/p2/n4/case_052.json,2808200824b8d3d843a4847024a5968b1e08e28d216038691d9fe8cecee3c603,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,37979,37979,37820,36758
case_052,2,5,frontier,180301,33407,5.39710240368785,328704,1138908,0,0,0,,24,0,10.14995933699538,0.03137972200056538,0,False,0,0,plans/p2/n5/case_052.json,39db1943f515170d19d7c20608cf3e7d9d37a05279dc4573c17413ce1eed33bf,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,34189,33407,33407,33407
case_052,3,1,frontier,180301,141828,1.2712651944608964,0,810204,0,0,810044,0.0,23,0,8.73147531299037,0.02596360200550407,0,False,0,0,plans/p3/n1/case_052.json,3de4eace2195ce67bfccf9fba4f5a5aaaa7d659e74744dad39c967eb7cfc644f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,150894,144222,144222,141828
case_052,3,2,frontier,180301,71558,2.5196483971044468,186368,996572,83456,82944,872764,0.08678801474927489,24,0,8.394868895004038,0.024111027014441788,0,False,0,0,plans/p3/n2/case_052.json,962b30080bba561e24b72b84334689d4801c37dd22208e797209eca6412c713f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,75220,71580,71580,71558
case_052,3,3,frontier,180301,48171,3.7429366216188162,181248,991452,0,78592,912700,0.07928239106136234,24,0,7.6865154830156825,0.019710850989213213,0,False,0,0,plans/p3/n3/case_052.json,900c39b198cca44980b01cd5c93b81d2f0412099680904b750cab2d1a1eb8771,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,48886,48818,48818,48171
case_052,3,4,frontier,180301,36746,4.906683720677081,259584,1069788,0,218112,851516,0.2039138840793248,24,0,7.92368922199239,0.018792014016071334,0,False,0,0,plans/p3/n4/case_052.json,26539c1685cf8f5fd26c12a839fd804f282e4986abc6b80994b9b83e4f0c6672,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,37645,37645,37645,36746
case_052,3,5,frontier,180301,31139,5.790198786088185,328704,1138908,0,215808,922940,0.1895133954132082,24,0,8.864523733995156,0.019779037014814094,0,False,0,0,plans/p3/n5/case_052.json,7f5110d6ed1291d7437d4595f91d52f24c8a8980a0c744c348e18cf599f6dbed,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,32661,32186,32186,31139
case_053,1,1,mature,1472686,1435336,1.026021781659486,11271680,14266968,0,0,0,,4,3,240.27915738000047,0.0,0,False,0,0,plans/p1/n1/case_053.json,35780f9bb7efdaff53054b1b4ee9f0dc9499e18f6691d67800ab80aa78c47a06,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,1435336,1435336,1435336,1435336
case_053,1,2,mature,1472686,770331,1.9117574133716546,6759168,9754456,3814656,0,0,,7,1,240.15113538099104,0.0,0,False,0,0,plans/p1/n2/case_053.json,d071a09bcd33271f5d0ec9c305010c7991cce5b6d6e360c6af3ab235501ef73c,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,770331,770331,770331,770331
case_053,1,3,mature,1472686,539487,2.7297895964128887,6496188,9491476,4768320,0,0,,24,0,210.4883407249872,0.0,0,False,0,0,plans/p1/n3/case_053.json,dbe1d7265f91b6465ecfb17afed68f0a7e0bc712b9ae1b0a5e996e72a24a56c4,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,543198,543198,543198,539487
case_053,1,4,mature,1472686,485540,3.033088931910862,11672724,14668012,0,0,0,,16,1,240.09907947099418,0.0,0,False,0,0,plans/p1/n4/case_053.json,37b783f797b496feff70d68f2b0073bcaab4c70108fd714b883442bd54eb13ab,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,486071,486071,485540,485540
case_053,1,5,mature,1472686,466117,3.15947712698743,16302050,19297338,0,0,0,,15,1,240.10899548599264,0.0,0,False,0,0,plans/p1/n5/case_053.json,22b916de801a28f15a288daf93dd508014adcb349dbd0125faf9d11fc0e62137,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,476168,472290,466117,466117
case_053,2,1,frontier,1472686,1217800,1.2093003777303335,136822,3132110,136822,0,0,,24,0,115.50148435001029,0.39974714201525785,0,False,0,0,plans/p2/n1/case_053.json,66830704ad8806abacc52e4e0950f600fb69d5bd088a7d646260697492fc051c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1237267,1237125,1237125,1217800
case_053,2,2,frontier,1472686,609413,2.4165647926775438,1165808,4161096,131056,0,0,,24,0,104.66162156200153,0.31285711299278773,0,False,0,0,plans/p2/n2/case_053.json,bb286bc73d99672358511d607fe6a1c96e294b03a57e74eed1e853b63a0375de,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,628528,628528,628528,609413
case_053,2,3,frontier,1472686,420703,3.5005360075873004,1313356,4308644,198732,0,0,,24,0,103.63223935200949,0.3664299759839196,0,False,0,0,plans/p2/n3/case_053.json,77c878d06a0a2ce4cabd6b5033bd7c3d035073b4b4ad0409e55050e86a632d8b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,420932,420932,420932,420703
case_053,2,4,frontier,1472686,372834,3.9499777380818273,2212940,5208228,143436,0,0,,24,0,88.29692833198351,0.2948019400064368,0,False,0,0,plans/p2/n4/case_053.json,e538b0e088623872f48bedf77f45b895cbeea862c66a867ad8ae1018ff280bcd,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,413004,413004,398952,372834
case_053,2,5,frontier,1472686,374457,3.932857444245935,3247692,6242980,143436,0,0,,24,0,63.863768457988044,0.20501104299910367,0,False,0,0,plans/p2/n5/case_053.json,f97ef2fe0e4f32ddbe897621aaa8b9306df0e35ded4fcfbd87dcf4ce7a479805,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,418489,418489,405585,374457
case_053,3,1,frontier,1472686,1217800,1.2093003777303335,136822,3132110,136822,18,2965322,6.070130238016551e-06,24,0,126.57111667800928,0.3945683689962607,0,False,0,0,plans/p3/n1/case_053.json,66830704ad8806abacc52e4e0950f600fb69d5bd088a7d646260697492fc051c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1226882,1226882,1226882,1217800
case_053,3,2,frontier,1472686,609949,2.4144412073796335,1167856,4163144,131056,1016046,2982184,0.2541239498478077,24,0,134.27408873097738,0.4055155540117994,0,False,0,0,plans/p3/n2/case_053.json,9be583a35359bcb9bef658750d9faa78a1fadeab24031fb207f849b3eb0ed953,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,627207,627207,627207,609949
case_053,3,3,frontier,1472686,420703,3.5005360075873004,1313356,4308644,198732,123754,3987160,0.03010376767794218,24,0,128.86951748499996,0.4576133930240758,0,False,0,0,plans/p3/n3/case_053.json,77c878d06a0a2ce4cabd6b5033bd7c3d035073b4b4ad0409e55050e86a632d8b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,420932,420932,420932,420703
case_053,3,4,frontier,1472686,372834,3.9499777380818273,2212940,5208228,143436,8,5038138,1.5878857023992556e-06,24,0,114.92533316099434,0.4173959859763272,0,False,0,0,plans/p3/n4/case_053.json,e538b0e088623872f48bedf77f45b895cbeea862c66a867ad8ae1018ff280bcd,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,413004,413004,398952,372834
case_053,3,5,frontier,1472686,374457,3.932857444245935,3247692,6242980,143436,124616,5948282,0.020520021907168538,24,0,70.80951374600409,0.2808223300089594,0,False,0,0,plans/p3/n5/case_053.json,f97ef2fe0e4f32ddbe897621aaa8b9306df0e35ded4fcfbd87dcf4ce7a479805,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,418489,418489,405585,374457
case_054,1,1,mature,815051,815359,0.9996222522839633,1603724,3210000,0,0,0,,5,4,242.72751164998044,0.0,0,True,1,2.526888763997704,plans/p1/n1/case_054.json,ba326cccd08ef181240ebec03fae320862ad51e8e442056a9f6a47abee29ace6,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,815359,815359,815359,815359
case_054,1,2,mature,815051,517960,1.5735790408525754,98304,1704580,0,0,0,,6,2,240.11373928398825,0.0,0,False,0,0,plans/p1/n2/case_054.json,f1fad8f98d390365944b799f347004d25714a7fbbcdb76e2a513c7b437e4d456,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,517960,517960,517960,517960
case_054,1,3,mature,815051,492148,1.6561095442834268,2283422,3889698,0,0,0,,7,1,240.0800912429986,0.0,0,False,0,0,plans/p1/n3/case_054.json,b40ded324f6cc80c1b7bf1ff5d5a97d22bd728361a3aed21cc14105940817612,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,492148,492148,492148,492148
case_054,1,4,mature,815051,518015,1.5734119668349371,147456,1753732,0,0,0,,4,3,240.15365219299565,0.0,0,False,0,0,plans/p1/n4/case_054.json,d4d534c549e7ecf5e51e6d0ab40a4bc5ddbad6a0e3279c95436bf133caf65283,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,518015,518015,518015,518015
case_054,1,5,mature,815051,842359,0.9675815180938293,1603724,3210000,0,0,0,,5,4,242.81007935400703,0.0,0,True,1,2.6767129890213255,plans/p1/n5/case_054.json,42ceee3cc0cd0b3e5f4f9207e8dfca193a3c9b8ac636877080d85280be152f6e,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,842359,842359,842359,842359
case_054,2,1,frontier,815051,577879,1.410418097906309,985508,2591784,985508,0,0,,18,0,127.50830793898785,0.5903475070081186,0,False,0,0,plans/p2/n1/case_054.json,62eaa905713f15e926a8d4daf643652d21daae7eccc56bacac43c86685adc7ba,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,601973,577879,577879,577879
case_054,2,2,frontier,815051,439945,1.8526202138903727,1030306,2636582,981154,0,0,,24,0,155.3191704310011,0.5656875240092631,0,False,0,0,plans/p2/n2/case_054.json,08b0cb90e3978d61cebc3a9106c67342c11244b052aa6a717f3422b027911060,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,455905,455838,455838,439945
case_054,2,3,frontier,815051,356930,2.2835037682458745,13371100,14977376,0,0,0,,24,1,240.05669952800963,0.42785529399407096,0,False,0,0,plans/p2/n3/case_054.json,d588ac99bebaef21d285f190f69aff91992fbaad94f603a2899e5af73c6b9f08,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,427950,356930,356930,356930
case_054,2,4,frontier,815051,325215,2.5061912888396907,15529920,17136196,0,0,0,,24,0,228.279478284996,0.3834011709841434,0,False,0,0,plans/p2/n4/case_054.json,41b177c2f65d03a36647a59b4a89888979e353183c2e42e2d6eca6fd43032a9a,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,401660,339128,339128,325215
case_054,2,5,frontier,815051,318908,2.5557558919813865,15559744,17166020,0,0,0,,22,1,240.31873903400265,0.0,0,False,0,0,plans/p2/n5/case_054.json,7033665e195ae92f072ecc54e165ec55da02e13ca309156d0206eb8e208d1dfc,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,377374,318908,318908,318908
case_054,3,1,frontier,815051,577771,1.4106817406896504,985508,2591784,985508,18458,2089742,0.008755336305853335,18,0,154.71431820301223,0.734524005005369,0,False,0,0,plans/p3/n1/case_054.json,62eaa905713f15e926a8d4daf643652d21daae7eccc56bacac43c86685adc7ba,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,601865,577771,577771,577771
case_054,3,2,frontier,815051,439923,1.8527128611143313,1030306,2636582,981154,67610,2087564,0.031371016910931554,24,0,169.15294221698423,0.534675157017773,0,False,0,0,plans/p3/n2/case_054.json,08b0cb90e3978d61cebc3a9106c67342c11244b052aa6a717f3422b027911060,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,455683,455615,455615,439923
case_054,3,3,frontier,815051,344159,2.368239679915388,13371100,14977376,0,696892,7774910,0.08226018502320993,24,0,238.5706810359843,0.4101816120091826,0,False,0,0,plans/p3/n3/case_054.json,309f516dac949aa7bce09a064d358cc74e62b5e114d2c11b420549dbf0201bd0,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,421695,416172,414574,344159
case_054,3,4,frontier,815051,380525,2.141911832336903,15529916,17136192,0,1262426,8331314,0.13158851501082997,24,1,240.07662272499874,0.3912720740190707,0,False,0,0,plans/p3/n4/case_054.json,8106254b85004ce781fbef0035ef4f87968ee3f3a131f1037376a2609168ffb7,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,388660,381896,380798,380525
case_054,3,5,frontier,815051,356049,2.2891540209353205,15561792,17168068,0,1684336,8037250,0.17325732653087675,22,1,240.64857343799667,0.0,0,False,0,0,plans/p3/n5/case_054.json,ac6570c52c896c353c4db88f801e156dc3d0bbb2f6d8469d10636e97e9afbb53,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,360397,356338,356174,356049
case_055,1,1,mature,118835,104437,1.1378630178959563,32768,658578,0,0,0,,24,0,25.068362475998583,0.0,0,False,0,0,plans/p1/n1/case_055.json,f82e9e44a24f0ca64503e132931bceeb94f4a439a5b1532a9db732d1742faa6d,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,104437,104437,104437,104437
case_055,1,2,mature,118835,52618,2.2584476795013115,32768,658578,0,0,0,,24,0,28.03426563299945,0.0,0,False,0,0,plans/p1/n2/case_055.json,82bbda4602a65cdf963c5a5b4c48b3a9c2dde96e2e78d159089c352d2400773a,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,57965,52618,52618,52618
case_055,1,3,mature,118835,41860,2.8388676540850453,57856,683666,0,0,0,,24,0,29.608970834999127,0.0,0,False,0,0,plans/p1/n3/case_055.json,9f75d957af07118d7a757e33e4c94cf40d39ee9639d1a7ddb09e5bc429f7b50c,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,43004,43004,41899,41860
case_055,1,4,mature,118835,31367,3.788535722255874,115712,741522,0,0,0,,24,0,31.096839701000135,0.0,0,False,0,0,plans/p1/n4/case_055.json,a00d6c2da2ceb5dedcceb62ebccb823a3f4d2b13af61961542689173b250d2a6,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,31367,31367,31367,31367
case_055,1,5,mature,118835,26781,4.437287629289422,198656,824466,0,0,0,,24,0,31.45558196300044,0.0,0,False,0,0,plans/p1/n5/case_055.json,2fe97b140612725b59f4855d6592f43840c70e2f01bfaeb47879a7edaa769665,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,26781,26781,26781,26781
case_055,2,1,frontier,118835,70489,1.6858658797826611,0,625810,0,0,0,,23,0,9.076828661985928,0.05299320601625368,0,False,0,0,plans/p2/n1/case_055.json,4a98db2a3c8ca78c789117409b5114f59c1ebf598027e44c9b3710fc19834122,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,75771,71377,71234,70489
case_055,2,2,frontier,118835,36179,3.2846402609248457,57856,683666,0,0,0,,24,0,10.633884536015103,0.030541162006556988,0,False,0,0,plans/p2/n2/case_055.json,85e9049c265ded14a9f8d076e03935e59b4888cb3e9a80fe7752c43c4046a927,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,42563,36179,36179,36179
case_055,2,3,frontier,118835,26196,4.536379599938922,57856,683666,0,0,0,,24,0,10.470459363015834,0.03547505900496617,0,False,0,0,plans/p2/n3/case_055.json,a1f131816ae677459cda44e437c617b47fcc15abf5fb0e86babcf370f458671c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,27747,27211,27211,26196
case_055,2,4,frontier,118835,21855,5.437428506062686,115712,741522,0,0,0,,24,0,7.945724343997426,0.032550989009905607,0,False,0,0,plans/p2/n4/case_055.json,0a737302c1a3851d3ed5b50ed5dc32cccc1ad53032da68d25cbf37076683c803,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,22601,22332,22000,21855
case_055,2,5,frontier,118835,19824,5.994501614205004,198656,824466,0,0,0,,24,0,6.133164675993612,0.01322050200542435,0,False,0,0,plans/p2/n5/case_055.json,39e1a006bcd6a3403c57a5ca54ded2acb550104405a550e4f0d2ff92f9ba4324,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,20296,20296,19824,19824
case_055,3,1,frontier,118835,70489,1.6858658797826611,0,625810,0,0,625692,0.0,23,0,9.479350212001009,0.037927577999653295,0,False,0,0,plans/p3/n1/case_055.json,4a98db2a3c8ca78c789117409b5114f59c1ebf598027e44c9b3710fc19834122,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,75771,71377,71234,70489
case_055,3,2,frontier,118835,36179,3.2846402609248457,57856,683666,0,57856,625692,0.08464072749828834,24,0,8.795804187015165,0.03473788098199293,0,False,0,0,plans/p3/n2/case_055.json,85e9049c265ded14a9f8d076e03935e59b4888cb3e9a80fe7752c43c4046a927,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,42563,36179,36179,36179
case_055,3,3,frontier,118835,26196,4.536379599938922,57856,683666,0,35840,647708,0.052432309069736144,24,0,9.197069765010383,0.031708622991573066,0,False,0,0,plans/p3/n3/case_055.json,a1f131816ae677459cda44e437c617b47fcc15abf5fb0e86babcf370f458671c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,27747,27195,27195,26196
case_055,3,4,frontier,118835,21340,5.568650421743206,115712,741522,0,99328,642076,0.13397284071842072,24,0,8.93868447499699,0.02928862301632762,0,False,0,0,plans/p3/n4/case_055.json,0a737302c1a3851d3ed5b50ed5dc32cccc1ad53032da68d25cbf37076683c803,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,22601,22332,22000,21340
case_055,3,5,frontier,118835,19462,6.106001438701059,198656,824466,0,162816,661532,0.19750881909096643,24,0,6.043868638022104,0.015537817991571501,0,False,0,0,plans/p3/n5/case_055.json,146fe28744743e5c37f2d14408a34e3c1f1b61993ab9408762c7e50370759d74,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,20015,20015,19462,19462
case_056,1,1,mature,277285,277285,1.0,0,221600,0,0,0,,9,1,240.17815723999956,0.0,0,False,0,0,plans/p1/n1/case_056.json,df15790e993f5d3ea78a57e9e735231f4e77f8491c22675ad4545f5c0ef6c488,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,277285,277285,277285,277285
case_056,1,2,mature,277285,239013,1.1601251814754845,1570980,1792580,0,0,0,,12,1,240.24467414300125,0.0,0,False,0,0,plans/p1/n2/case_056.json,ddc304b122c98730ff379c89bb71a222ebef352ecf7925bf65b6428f110b40f8,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,259689,239013,239013,239013
case_056,1,3,mature,277285,227837,1.2170323520762651,1590966,1812566,0,0,0,,12,1,240.24797562300046,0.0,0,False,0,0,plans/p1/n3/case_056.json,3f2773c35f99d69d086492d072c85ec42133d9d888029bcafaa87ec31af7ce84,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,256159,227837,227837,227837
case_056,1,4,mature,277285,219452,1.2635337112443723,2075000,2296600,0,0,0,,12,1,240.23936775299808,0.0,0,False,0,0,plans/p1/n4/case_056.json,8aa5fd1aec4aa2e972ebd7e50da3fb1b01eaf9a3bff2d83bccc8e64df2dabada,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,254352,219452,219452,219452
case_056,1,5,mature,277285,136494,2.0314812372705027,4461966,4683566,0,0,0,,24,0,172.63503362200572,0.0,0,False,0,0,plans/p1/n5/case_056.json,7ab84974269405d2881e4195bd6247d5bf05ead772fdda951571061fe651bb1a,A题研究/直接迭代/运行结果/从头全量P1便携16_v1,3.12.3,253205,210746,184951,136494
case_056,2,1,frontier,277285,246138,1.126542833694919,89280,310880,89280,0,0,,24,0,58.67582322101225,0.28081839001970366,0,False,0,0,plans/p2/n1/case_056.json,f7c938aab21a04cc9b946f9a83dedada7ce882903cd32e5baf58ac8577d96a88,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,247219,247219,247219,246138
case_056,2,2,frontier,277285,137372,2.018497219229537,4124990,4346590,0,0,0,,24,0,78.44798918199376,0.21198532701237127,0,False,0,0,plans/p2/n2/case_056.json,bb0bfcfecc7e956b913c78b81a2a47063aa73501a86cc477e44d95a456ad83d6,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,196908,164235,164235,137372
case_056,2,3,frontier,277285,131386,2.1104607796873336,6069540,6291140,0,0,0,,24,0,83.58086683100555,0.18519406800623983,0,False,0,0,plans/p2/n3/case_056.json,5c703840c50e925cfb02a9f3db99be430d1ae4d7b650b04291b59cdb29c782ba,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,191099,133621,133621,131386
