config_id,case,problem,cores,group,variant,allowed_time_regression,makespan,added_copy,actual_time_regression,bytes_saved,archived_plan
case_009_p2_n5,case_009,2,5,existing_regression,persistent,0.01,42596,1332918,0.0,0,plans/732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e.json
case_009_p2_n5,case_009,2,5,existing_regression,persistent,0.03,42596,1332918,0.0,0,plans/732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e.json
case_009_p2_n5,case_009,2,5,existing_regression,mature,0.0,42596,1332918,0.0,0,plans/732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e.json
case_009_p2_n5,case_009,2,5,existing_regression,mature,0.01,42596,1332918,0.0,0,plans/732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e.json
case_009_p2_n5,case_009,2,5,existing_regression,mature,0.03,42596,1332918,0.0,0,plans/732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e.json
case_060_p1_n5,case_060,1,5,frozen_regression,legacy,0.0,183430,3628416,0.0,0,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p1_n5,case_060,1,5,frozen_regression,legacy,0.01,183430,3628416,0.0,0,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p1_n5,case_060,1,5,frozen_regression,legacy,0.03,183430,3628416,0.0,0,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p1_n5,case_060,1,5,frozen_regression,persistent,0.0,179213,5589632,0.0,0,plans/e08ae4ab20d79a7c6e48cfcb215cf63ebbf57c7e367b96a2fb20f72cd5506c70.json
case_060_p1_n5,case_060,1,5,frozen_regression,persistent,0.01,179213,5589632,0.0,0,plans/e08ae4ab20d79a7c6e48cfcb215cf63ebbf57c7e367b96a2fb20f72cd5506c70.json
case_060_p1_n5,case_060,1,5,frozen_regression,persistent,0.03,183430,3628416,0.023530659048171643,1961216,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p1_n5,case_060,1,5,frozen_regression,mature,0.0,183430,3628416,0.0,0,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p1_n5,case_060,1,5,frozen_regression,mature,0.01,183430,3628416,0.0,0,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p1_n5,case_060,1,5,frozen_regression,mature,0.03,183430,3628416,0.0,0,plans/b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0.json
case_060_p2_n3,case_060,2,3,core_regression,legacy,0.0,318020,3425536,0.0,0,plans/f18200570598215eaf87449c0cd75a0efaeb7a37e043557dc24962ec658e5e6f.json
case_060_p2_n3,case_060,2,3,core_regression,legacy,0.01,318057,3421440,0.00011634488396961018,4096,plans/a169c56e38fb4300ed2ea98029b1e708c3fa9060f5817ef5c73bddb902232213.json
case_060_p2_n3,case_060,2,3,core_regression,legacy,0.03,318057,3421440,0.00011634488396961018,4096,plans/a169c56e38fb4300ed2ea98029b1e708c3fa9060f5817ef5c73bddb902232213.json
case_060_p2_n3,case_060,2,3,core_regression,persistent,0.0,319994,3840260,0.0,0,plans/1c46b8f9270335cb78b930b4d576c638702e9953f2fb821f6d962ddb84941d8a.json
case_060_p2_n3,case_060,2,3,core_regression,persistent,0.01,321582,3769620,0.004962593048619679,70640,plans/2d3baac76589426abb6bb230fae0db9b88b6a09b9bd733951edcbe058a7d9457.json
case_060_p2_n3,case_060,2,3,core_regression,persistent,0.03,321582,3769620,0.004962593048619679,70640,plans/2d3baac76589426abb6bb230fae0db9b88b6a09b9bd733951edcbe058a7d9457.json
case_060_p2_n3,case_060,2,3,core_regression,mature,0.0,244858,2287748,0.0,0,plans/3d8161d5625deeb71d593387460ffc1d5965632a2b941cab0db454d1d8fb51af.json
case_060_p2_n3,case_060,2,3,core_regression,mature,0.01,244858,2287748,0.0,0,plans/3d8161d5625deeb71d593387460ffc1d5965632a2b941cab0db454d1d8fb51af.json
case_060_p2_n3,case_060,2,3,core_regression,mature,0.03,244858,2287748,0.0,0,plans/3d8161d5625deeb71d593387460ffc1d5965632a2b941cab0db454d1d8fb51af.json
case_049_p3_n5,case_049,3,5,development,legacy,0.0,52472,1778976,0.0,0,plans/f0b00a6ee33d0ea13205f0dbabe9207107e372935b5da78bc747e6a56c532c02.json
case_049_p3_n5,case_049,3,5,development,legacy,0.01,52472,1778976,0.0,0,plans/f0b00a6ee33d0ea13205f0dbabe9207107e372935b5da78bc747e6a56c532c02.json
case_049_p3_n5,case_049,3,5,development,legacy,0.03,52472,1778976,0.0,0,plans/f0b00a6ee33d0ea13205f0dbabe9207107e372935b5da78bc747e6a56c532c02.json
case_049_p3_n5,case_049,3,5,development,persistent,0.0,52489,1782112,0.0,0,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p3_n5,case_049,3,5,development,persistent,0.01,52489,1782112,0.0,0,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p3_n5,case_049,3,5,development,persistent,0.03,52489,1782112,0.0,0,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p3_n5,case_049,3,5,development,mature,0.0,95813,5284936,0.0,0,plans/4eb2daf396db9947d662e9aafba9f51a5ed27458f8d5c05ddfbb1c1c18aaa9cb.json
case_049_p3_n5,case_049,3,5,development,mature,0.01,95813,5284936,0.0,0,plans/4eb2daf396db9947d662e9aafba9f51a5ed27458f8d5c05ddfbb1c1c18aaa9cb.json
case_049_p3_n5,case_049,3,5,development,mature,0.03,95813,5284936,0.0,0,plans/4eb2daf396db9947d662e9aafba9f51a5ed27458f8d5c05ddfbb1c1c18aaa9cb.json
case_023_p2_n5,case_023,2,5,existing_regression,legacy,0.0,18864,277920,0.0,0,plans/52c763a3fba93cb128733f39b00a5f75fdbd7c22cd434501a4e39a7d2eadf70d.json
case_023_p2_n5,case_023,2,5,existing_regression,legacy,0.01,18864,277920,0.0,0,plans/52c763a3fba93cb128733f39b00a5f75fdbd7c22cd434501a4e39a7d2eadf70d.json
case_023_p2_n5,case_023,2,5,existing_regression,legacy,0.03,18864,277920,0.0,0,plans/52c763a3fba93cb128733f39b00a5f75fdbd7c22cd434501a4e39a7d2eadf70d.json
case_023_p2_n5,case_023,2,5,existing_regression,persistent,0.0,17694,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p2_n5,case_023,2,5,existing_regression,persistent,0.01,17694,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p2_n5,case_023,2,5,existing_regression,persistent,0.03,17694,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p2_n5,case_023,2,5,existing_regression,mature,0.0,17694,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p2_n5,case_023,2,5,existing_regression,mature,0.01,17694,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p2_n5,case_023,2,5,existing_regression,mature,0.03,17694,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_060_p1_n4,case_060,1,4,core_regression,legacy,0.0,222248,5581056,0.0,0,plans/3f6455f60375321da9a4cbb5e759320ef162a420d66a988ab85d61bd4d355e1a.json
case_060_p1_n4,case_060,1,4,core_regression,legacy,0.01,223617,3696904,0.006159785464886047,1884152,plans/261993e5771422652bf9cc65ef54e6deeef03ebc61918665b0d527c484a1536f.json
case_060_p1_n4,case_060,1,4,core_regression,legacy,0.03,223617,3696904,0.006159785464886047,1884152,plans/261993e5771422652bf9cc65ef54e6deeef03ebc61918665b0d527c484a1536f.json
case_060_p1_n4,case_060,1,4,core_regression,persistent,0.0,225343,6953344,0.0,0,plans/a614458d988023f4f4ef3cb50fd4cc472728cca63bb3bef1f7bac017c7745104.json
case_060_p1_n4,case_060,1,4,core_regression,persistent,0.01,226865,3927304,0.0067541481208646115,3026040,plans/312faf36eb0fcd8db3df11d1c21a10e397fb1bf844018bb2900dac985ad7fc28.json
case_060_p1_n4,case_060,1,4,core_regression,persistent,0.03,226865,3927304,0.0067541481208646115,3026040,plans/312faf36eb0fcd8db3df11d1c21a10e397fb1bf844018bb2900dac985ad7fc28.json
case_060_p1_n4,case_060,1,4,core_regression,mature,0.0,226171,4825344,0.0,0,plans/4ef124121d0475ee498a41c186085a8dc4372dd2a866ab4f6d2f348c32e33714.json
case_060_p1_n4,case_060,1,4,core_regression,mature,0.01,226937,3731712,0.003386817938639375,1093632,plans/03210f26dfc2f86c3c85ffcc3875c26d46a3f79e09e0000d4d6e2533efb5276d.json
case_060_p1_n4,case_060,1,4,core_regression,mature,0.03,226937,3731712,0.003386817938639375,1093632,plans/03210f26dfc2f86c3c85ffcc3875c26d46a3f79e09e0000d4d6e2533efb5276d.json
case_001_p3_n5,case_001,3,5,existing_regression,legacy,0.0,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,legacy,0.01,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,legacy,0.03,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,persistent,0.0,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,persistent,0.01,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,persistent,0.03,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,mature,0.0,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,mature,0.01,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p3_n5,case_001,3,5,existing_regression,mature,0.03,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_019_p3_n5,case_019,3,5,development,legacy,0.0,15394,789864,0.0,0,plans/ebd9947997a823b3bbe840f9d59450c538f4759df3dcb3774187f92b00c92471.json
case_019_p3_n5,case_019,3,5,development,legacy,0.01,15443,762472,0.0031830583344159002,27392,plans/4f60bbac0d945b0d37e1c9b0b4411585e4b2cae14a7b6d29f1fedb836bc56ca2.json
case_019_p3_n5,case_019,3,5,development,legacy,0.03,15443,762472,0.0031830583344159002,27392,plans/4f60bbac0d945b0d37e1c9b0b4411585e4b2cae14a7b6d29f1fedb836bc56ca2.json
case_019_p3_n5,case_019,3,5,development,persistent,0.0,15463,799852,0.0,0,plans/a518e17bab01846b3ede97d795c40a01d64e8725caed168720d24e1cd242e676.json
case_019_p3_n5,case_019,3,5,development,persistent,0.01,15463,799852,0.0,0,plans/a518e17bab01846b3ede97d795c40a01d64e8725caed168720d24e1cd242e676.json
case_019_p3_n5,case_019,3,5,development,persistent,0.03,15463,799852,0.0,0,plans/a518e17bab01846b3ede97d795c40a01d64e8725caed168720d24e1cd242e676.json
case_019_p3_n5,case_019,3,5,development,mature,0.0,22206,80224,0.0,0,plans/adf2a40e409992dfdeb74bc07791531d083d46d76370fcd55381b79e8f91634f.json
case_019_p3_n5,case_019,3,5,development,mature,0.01,22206,80224,0.0,0,plans/adf2a40e409992dfdeb74bc07791531d083d46d76370fcd55381b79e8f91634f.json
case_019_p3_n5,case_019,3,5,development,mature,0.03,22206,80224,0.0,0,plans/adf2a40e409992dfdeb74bc07791531d083d46d76370fcd55381b79e8f91634f.json
case_060_p3_n5,case_060,3,5,frozen_regression,legacy,0.0,156673,3595652,0.0,0,plans/4028c4e0603fb3090850a80ce77caa550d42c182a979499db1e8a70a86a1fc49.json
case_060_p3_n5,case_060,3,5,frozen_regression,legacy,0.01,157129,3587460,0.0029105206385273696,8192,plans/fada40ebef41c976221ecd2790d04738b13555bc2f5930cd8feb0d361b970931.json
case_060_p3_n5,case_060,3,5,frozen_regression,legacy,0.03,157129,3587460,0.0029105206385273696,8192,plans/fada40ebef41c976221ecd2790d04738b13555bc2f5930cd8feb0d361b970931.json
case_060_p3_n5,case_060,3,5,frozen_regression,persistent,0.0,158892,3620240,0.0,0,plans/9447941327b44932964c556afc990ca9288cefc915d63737ae8a2ed4f4f66425.json
case_060_p3_n5,case_060,3,5,frozen_regression,persistent,0.01,159995,3554704,0.006941822118168295,65536,plans/d236ebd18c6eb3f220b06d61679aa3c9eba89e8d24a11d86f79156fa6e228645.json
case_060_p3_n5,case_060,3,5,frozen_regression,persistent,0.03,159995,3554704,0.006941822118168295,65536,plans/d236ebd18c6eb3f220b06d61679aa3c9eba89e8d24a11d86f79156fa6e228645.json
case_060_p3_n5,case_060,3,5,frozen_regression,mature,0.0,158821,3588480,0.0,0,plans/76f298c5aa192d3974f66f85f95a096dc32ee6f1fd2959ad52f4b36a7c755262.json
case_060_p3_n5,case_060,3,5,frozen_regression,mature,0.01,158821,3588480,0.0,0,plans/76f298c5aa192d3974f66f85f95a096dc32ee6f1fd2959ad52f4b36a7c755262.json
case_060_p3_n5,case_060,3,5,frozen_regression,mature,0.03,158821,3588480,0.0,0,plans/76f298c5aa192d3974f66f85f95a096dc32ee6f1fd2959ad52f4b36a7c755262.json
case_060_p3_n1,case_060,3,1,core_regression,legacy,0.0,731670,2064512,0.0,0,plans/192309ebec0fda4c48e78d863331208d1b792e4d1696f895c348aacc112df8d1.json
case_060_p3_n1,case_060,3,1,core_regression,legacy,0.01,735096,1949824,0.00468243880437913,114688,plans/f90656bee0ee84564bd654a9f1b853363f935bfa90946549225e4beb0aad701e.json
case_060_p3_n1,case_060,3,1,core_regression,legacy,0.03,751693,1922176,0.02736616234094602,142336,plans/184fb2385aebba399ecec67d62b09800312e11d6a54014a3cfbe078458cc7e8f.json
case_060_p3_n1,case_060,3,1,core_regression,persistent,0.0,731670,2064512,0.0,0,plans/192309ebec0fda4c48e78d863331208d1b792e4d1696f895c348aacc112df8d1.json
case_060_p3_n1,case_060,3,1,core_regression,persistent,0.01,731670,2064512,0.0,0,plans/192309ebec0fda4c48e78d863331208d1b792e4d1696f895c348aacc112df8d1.json
case_060_p3_n1,case_060,3,1,core_regression,persistent,0.03,731670,2064512,0.0,0,plans/192309ebec0fda4c48e78d863331208d1b792e4d1696f895c348aacc112df8d1.json
case_060_p3_n1,case_060,3,1,core_regression,mature,0.0,727120,2259072,0.0,0,plans/e104042897f5fd3b906bca7c55fc11210f9ab17ae54820603d0efeeddf0a8638.json
case_060_p3_n1,case_060,3,1,core_regression,mature,0.01,729321,1792128,0.003027010672241204,466944,plans/5dd50786da1659f36626975dea87f29ab1c07ff82e511bbf48a6b82b41270c03.json
case_060_p3_n1,case_060,3,1,core_regression,mature,0.03,729321,1792128,0.003027010672241204,466944,plans/5dd50786da1659f36626975dea87f29ab1c07ff82e511bbf48a6b82b41270c03.json
case_047_p2_n2,case_047,2,2,core_regression,legacy,0.0,150181,903430,0.0,0,plans/7dbabae27b890626f390df1207b9fc6b8af62d122194f15799c13f4fd00e2ffc.json
case_047_p2_n2,case_047,2,2,core_regression,legacy,0.01,150531,902790,0.0023305211711202034,640,plans/a4ed8288c94806de0490c70a7c7265612b4efb407f7061938015c3570fccce11.json
case_047_p2_n2,case_047,2,2,core_regression,legacy,0.03,150531,902790,0.0023305211711202034,640,plans/a4ed8288c94806de0490c70a7c7265612b4efb407f7061938015c3570fccce11.json
case_047_p2_n2,case_047,2,2,core_regression,persistent,0.0,150503,902822,0.0,0,plans/861feebd14398c23e7819026e664f7c2ca135384892c3476b88a01a908d6de26.json
case_047_p2_n2,case_047,2,2,core_regression,persistent,0.01,150531,902790,0.00018604280313350152,32,plans/a4ed8288c94806de0490c70a7c7265612b4efb407f7061938015c3570fccce11.json
case_047_p2_n2,case_047,2,2,core_regression,persistent,0.03,150531,902790,0.00018604280313350152,32,plans/a4ed8288c94806de0490c70a7c7265612b4efb407f7061938015c3570fccce11.json
case_047_p2_n2,case_047,2,2,core_regression,mature,0.0,155794,763014,0.0,0,plans/19f1c56b03ed54609c944f2bbe86193537c85d66271e64534ba6384769a6509a.json
case_047_p2_n2,case_047,2,2,core_regression,mature,0.01,155794,763014,0.0,0,plans/19f1c56b03ed54609c944f2bbe86193537c85d66271e64534ba6384769a6509a.json
case_047_p2_n2,case_047,2,2,core_regression,mature,0.03,155794,763014,0.0,0,plans/19f1c56b03ed54609c944f2bbe86193537c85d66271e64534ba6384769a6509a.json
case_066_p2_n5,case_066,2,5,development,legacy,0.0,89276,3267848,0.0,0,plans/929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67.json
case_066_p2_n5,case_066,2,5,development,legacy,0.01,89319,3267832,0.00048165240378161833,16,plans/c95cc491dbf0746de0ced9b77993b5f2a4ee846f5d268a0b77552730e29f48f8.json
case_066_p2_n5,case_066,2,5,development,legacy,0.03,89319,3267832,0.00048165240378161833,16,plans/c95cc491dbf0746de0ced9b77993b5f2a4ee846f5d268a0b77552730e29f48f8.json
case_066_p2_n5,case_066,2,5,development,persistent,0.0,89276,3267848,0.0,0,plans/929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67.json
case_066_p2_n5,case_066,2,5,development,persistent,0.01,89276,3267848,0.0,0,plans/929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67.json
case_066_p2_n5,case_066,2,5,development,persistent,0.03,89276,3267848,0.0,0,plans/929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67.json
case_066_p2_n5,case_066,2,5,development,mature,0.0,143083,6000546,0.0,0,plans/83c3bc55b9f5dfab4e0c202480b98971f326edca50c810313ff2494621a04abc.json
case_066_p2_n5,case_066,2,5,development,mature,0.01,143083,6000546,0.0,0,plans/83c3bc55b9f5dfab4e0c202480b98971f326edca50c810313ff2494621a04abc.json
case_066_p2_n5,case_066,2,5,development,mature,0.03,143083,6000546,0.0,0,plans/83c3bc55b9f5dfab4e0c202480b98971f326edca50c810313ff2494621a04abc.json
case_001_p2_n5,case_001,2,5,existing_regression,legacy,0.0,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,legacy,0.01,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,legacy,0.03,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,persistent,0.0,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,persistent,0.01,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,persistent,0.03,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,mature,0.0,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,mature,0.01,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_001_p2_n5,case_001,2,5,existing_regression,mature,0.03,47502,4608,0.0,0,plans/811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6.json
case_042_p2_n5,case_042,2,5,frozen_regression,legacy,0.0,349243,14417428,0.0,0,plans/194357b6a4b51b65fd9e3d8f6833ce1b79d5a5f35d1451a826330fc1734232d2.json
case_042_p2_n5,case_042,2,5,frozen_regression,legacy,0.01,351755,14402452,0.00719269963893332,14976,plans/f963b050468a45e2e112ddab20bb21bb32f9d73f55b10c327fd8584b922233f7.json
case_042_p2_n5,case_042,2,5,frozen_regression,legacy,0.03,351755,14402452,0.00719269963893332,14976,plans/f963b050468a45e2e112ddab20bb21bb32f9d73f55b10c327fd8584b922233f7.json
case_042_p2_n5,case_042,2,5,frozen_regression,persistent,0.0,346660,14267176,0.0,0,plans/1619b594d73ab2a5690d6cdb45d4549bd3fc9fd8f8ed8430f6a7da3ba29e9b3d.json
case_042_p2_n5,case_042,2,5,frozen_regression,persistent,0.01,349099,14267172,0.007035712225235136,4,plans/7ff6e5928828d46b9af0023f3c0606308cd612ff5aa64b45c63a3712444fc3f7.json
case_042_p2_n5,case_042,2,5,frozen_regression,persistent,0.03,349099,14267172,0.007035712225235136,4,plans/7ff6e5928828d46b9af0023f3c0606308cd612ff5aa64b45c63a3712444fc3f7.json
case_042_p2_n5,case_042,2,5,frozen_regression,mature,0.0,349483,8738816,0.0,0,plans/c78f17cbe3b0e6efb15845e933dd727aa1175c859024621fe09bc0810892b89b.json
case_042_p2_n5,case_042,2,5,frozen_regression,mature,0.01,349483,8738816,0.0,0,plans/c78f17cbe3b0e6efb15845e933dd727aa1175c859024621fe09bc0810892b89b.json
case_042_p2_n5,case_042,2,5,frozen_regression,mature,0.03,358905,6982656,0.026959823510728675,1756160,plans/1851cb0a43b9fd6c51a6e204f8aac585ee50efdcb81792bc6d8fe5469660eee5.json
case_042_p1_n5,case_042,1,5,frozen_regression,legacy,0.0,339472,11736192,0.0,0,plans/8bb06b2999fad9b5ca66790e3d21231d0bb32a61af0234ebfa30c3f6b3c32056.json
case_042_p1_n5,case_042,1,5,frozen_regression,legacy,0.01,342220,10187904,0.008094923881792893,1548288,plans/e1597b6f56bb6c393b6b302cae38f8c9e6a329e51a63f07b1d6a996c2bd93b25.json
case_042_p1_n5,case_042,1,5,frozen_regression,legacy,0.03,342220,10187904,0.008094923881792893,1548288,plans/e1597b6f56bb6c393b6b302cae38f8c9e6a329e51a63f07b1d6a996c2bd93b25.json
case_042_p1_n5,case_042,1,5,frozen_regression,persistent,0.0,342220,10187904,0.0,0,plans/e1597b6f56bb6c393b6b302cae38f8c9e6a329e51a63f07b1d6a996c2bd93b25.json
case_042_p1_n5,case_042,1,5,frozen_regression,persistent,0.01,342220,10187904,0.0,0,plans/e1597b6f56bb6c393b6b302cae38f8c9e6a329e51a63f07b1d6a996c2bd93b25.json
case_042_p1_n5,case_042,1,5,frozen_regression,persistent,0.03,342220,10187904,0.0,0,plans/e1597b6f56bb6c393b6b302cae38f8c9e6a329e51a63f07b1d6a996c2bd93b25.json
case_042_p1_n5,case_042,1,5,frozen_regression,mature,0.0,335169,11692896,0.0,0,plans/4bf389e593f68d1046f811550fd036cf93b78a5a98571322ea6dbcb1f0c81a50.json
case_042_p1_n5,case_042,1,5,frozen_regression,mature,0.01,335169,11692896,0.0,0,plans/4bf389e593f68d1046f811550fd036cf93b78a5a98571322ea6dbcb1f0c81a50.json
case_042_p1_n5,case_042,1,5,frozen_regression,mature,0.03,335169,11692896,0.0,0,plans/4bf389e593f68d1046f811550fd036cf93b78a5a98571322ea6dbcb1f0c81a50.json
case_047_p3_n5,case_047,3,5,frozen_regression,legacy,0.0,83320,2648760,0.0,0,plans/e15e2c99025b0419f328de6ef0634f579e90a59c1c83ab82b468badc5ccb5716.json
case_047_p3_n5,case_047,3,5,frozen_regression,legacy,0.01,83336,2640056,0.00019203072491591477,8704,plans/711379572a2609c1dc87c9d1a08ef3914cb96f62c53a5b65ed4698f95ca731e1.json
case_047_p3_n5,case_047,3,5,frozen_regression,legacy,0.03,83336,2640056,0.00019203072491591477,8704,plans/711379572a2609c1dc87c9d1a08ef3914cb96f62c53a5b65ed4698f95ca731e1.json
case_047_p3_n5,case_047,3,5,frozen_regression,persistent,0.0,83346,2651832,0.0,0,plans/4332b953c56fedf74465287f6755d15afbbb6b9847f5057a9647b6a1576c7bec.json
case_047_p3_n5,case_047,3,5,frozen_regression,persistent,0.01,83512,2644664,0.001991697262016201,7168,plans/1b8bceeb283067086b367b3d80936d91f90f943af3596bf8d31e3520e2cbe612.json
case_047_p3_n5,case_047,3,5,frozen_regression,persistent,0.03,83512,2644664,0.001991697262016201,7168,plans/1b8bceeb283067086b367b3d80936d91f90f943af3596bf8d31e3520e2cbe612.json
case_047_p3_n5,case_047,3,5,frozen_regression,mature,0.0,83861,2696024,0.0,0,plans/d0e1cf20911921ad8ce4e34dbcd7b98b82f29baddfa31cea8eb49b33f0aaef33.json
case_047_p3_n5,case_047,3,5,frozen_regression,mature,0.01,83861,2696024,0.0,0,plans/d0e1cf20911921ad8ce4e34dbcd7b98b82f29baddfa31cea8eb49b33f0aaef33.json
case_047_p3_n5,case_047,3,5,frozen_regression,mature,0.03,83861,2696024,0.0,0,plans/d0e1cf20911921ad8ce4e34dbcd7b98b82f29baddfa31cea8eb49b33f0aaef33.json
case_009_p3_n5,case_009,3,5,existing_regression,legacy,0.0,41878,1410854,0.0,0,plans/55f8f327c3dea82cfc6e9d9baaaaae7400e754095ebd8376f225040700b52b7a.json
case_009_p3_n5,case_009,3,5,existing_regression,legacy,0.01,41878,1410854,0.0,0,plans/55f8f327c3dea82cfc6e9d9baaaaae7400e754095ebd8376f225040700b52b7a.json
case_009_p3_n5,case_009,3,5,existing_regression,legacy,0.03,41878,1410854,0.0,0,plans/55f8f327c3dea82cfc6e9d9baaaaae7400e754095ebd8376f225040700b52b7a.json
case_009_p3_n5,case_009,3,5,existing_regression,persistent,0.0,38231,1319094,0.0,0,plans/50e0dca904aadac5c8f4c51b8693242a9710d0b7de38e31c74725113eded5c52.json
case_009_p3_n5,case_009,3,5,existing_regression,persistent,0.01,38231,1319094,0.0,0,plans/50e0dca904aadac5c8f4c51b8693242a9710d0b7de38e31c74725113eded5c52.json
case_009_p3_n5,case_009,3,5,existing_regression,persistent,0.03,38231,1319094,0.0,0,plans/50e0dca904aadac5c8f4c51b8693242a9710d0b7de38e31c74725113eded5c52.json
case_009_p3_n5,case_009,3,5,existing_regression,mature,0.0,37274,1327286,0.0,0,plans/466ec3afb693248d5f918cb8877998937a7b7d85102e370f56fcf12a1acbc21f.json
case_009_p3_n5,case_009,3,5,existing_regression,mature,0.01,37274,1327286,0.0,0,plans/466ec3afb693248d5f918cb8877998937a7b7d85102e370f56fcf12a1acbc21f.json
case_009_p3_n5,case_009,3,5,existing_regression,mature,0.03,37274,1327286,0.0,0,plans/466ec3afb693248d5f918cb8877998937a7b7d85102e370f56fcf12a1acbc21f.json
case_062_p1_n5,case_062,1,5,development,legacy,0.0,1710478,87960576,0.0,0,plans/3922c32c568413ed368a65292104810d384308dfa4460b48b13afca0caa35536.json
