config_id,case,problem,cores,group,variant,completed,valid,attempt_count,recovered,first_attempt_valid,calls,failures,cache_hits,seconds,deadline_overrun_seconds,logged_generation_seconds,generation_errors,generation_timeouts,total_recorded_calls_including_recovery,total_recorded_failures_including_recovery,recorded_evaluation_seconds_including_recovery,unresolved_evaluation_attempts,summary,original_singlecore,makespan,added_copy,raw_speedup,statement_speedup,hit_bytes,miss_bytes,byte_hit_rate,plan_sha256,max_reported_depth,evaluated_branch_count
case_042_p2_n5,case_042,2,5,frozen_regression,mature,True,True,1,False,True,24,0,0,25.697275188023923,0.0,3.7890028940164484,0,0,24,0,21.4627585830749,0,configurations/case_042_p2_n5/mature/attempt_001/summary.json,1686740.0,349483,8738816,4.82638640506119,4.82638640506119,0,0,,c78f17cbe3b0e6efb15845e933dd727aa1175c859024621fe09bc0810892b89b,0,0
case_042_p1_n5,case_042,1,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,104.53085477600689,0.0,10.141594153043116,0,0,24,0,94.00095863087336,0,configurations/case_042_p1_n5/legacy/attempt_001/summary.json,1686740.0,339472,11736192,4.96871612386294,4.96871612386294,0,0,,8bb06b2999fad9b5ca66790e3d21231d0bb32a61af0234ebfa30c3f6b3c32056,0,0
case_042_p1_n5,case_042,1,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,153.19475907098968,0.0,41.73670844914159,0,0,24,0,110.68759734494961,0,configurations/case_042_p1_n5/persistent/attempt_001/summary.json,1686740.0,342220,10187904,4.928817719595582,4.928817719595582,0,0,,e1597b6f56bb6c393b6b302cae38f8c9e6a329e51a63f07b1d6a996c2bd93b25,3,5
case_042_p1_n5,case_042,1,5,frozen_regression,mature,True,True,1,False,True,24,0,0,62.08828445599647,0.0,0.0,0,0,24,0,52.08609542500926,0,configurations/case_042_p1_n5/mature/attempt_001/summary.json,1686740.0,335169,11692896,5.0325059895157365,5.0325059895157365,0,0,,4bf389e593f68d1046f811550fd036cf93b78a5a98571322ea6dbcb1f0c81a50,0,0
case_047_p3_n5,case_047,3,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,152.05240708900965,0.0,66.20309751699097,0,0,24,0,84.17145151898148,0,configurations/case_047_p3_n5/legacy/attempt_001/summary.json,326508.0,83320,2648760,3.9187229956793086,3.9187229956793086,903128,1142102,0.4415777198652474,e15e2c99025b0419f328de6ef0634f579e90a59c1c83ab82b468badc5ccb5716,0,0
case_047_p3_n5,case_047,3,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,161.33789928100305,0.0,55.08821882499615,0,0,24,0,104.57667924600537,0,configurations/case_047_p3_n5/persistent/attempt_001/summary.json,326508.0,83346,2651832,3.9175005399179326,3.9175005399179326,907224,1139542,0.4432475427088392,4332b953c56fedf74465287f6755d15afbbb6b9847f5057a9647b6a1576c7bec,2,5
case_047_p3_n5,case_047,3,5,frozen_regression,mature,True,True,1,False,True,24,0,0,91.1175133610086,0.0,3.011106402031146,0,0,24,0,85.06717169491458,0,configurations/case_047_p3_n5/mature/attempt_001/summary.json,326508.0,83861,2696024,3.893442720692575,3.893442720692575,916824,1159718,0.4415147875650962,d0e1cf20911921ad8ce4e34dbcd7b98b82f29baddfa31cea8eb49b33f0aaef33,0,0
case_009_p3_n5,case_009,3,5,existing_regression,legacy,True,True,1,False,True,24,0,0,52.51451003900729,0.0,24.11862183402991,0,0,24,0,27.781892472936306,0,configurations/case_009_p3_n5/legacy/attempt_001/summary.json,153261.0,41878,1410854,3.6597019914991167,3.6597019914991167,510684,903654,0.3610763480865253,55f8f327c3dea82cfc6e9d9baaaaae7400e754095ebd8376f225040700b52b7a,0,0
case_009_p3_n5,case_009,3,5,existing_regression,persistent,True,True,1,False,True,24,0,0,48.773592632991495,0.0,18.395113366947044,0,0,24,0,29.51063149989932,0,configurations/case_009_p3_n5/persistent/attempt_001/summary.json,153261.0,38231,1319094,4.008814836127749,4.008814836127749,502332,857290,0.36946445409091644,50e0dca904aadac5c8f4c51b8693242a9710d0b7de38e31c74725113eded5c52,2,5
case_009_p3_n5,case_009,3,5,existing_regression,mature,True,True,1,False,True,24,0,0,30.570552682998823,0.0,2.297430290025659,0,0,24,0,27.105202328035375,0,configurations/case_009_p3_n5/mature/attempt_001/summary.json,153261.0,37274,1327286,4.111740086923861,4.111740086923861,502588,861130,0.36854246992413386,466ec3afb693248d5f918cb8877998937a7b7d85102e370f56fcf12a1acbc21f,0,0
case_062_p1_n5,case_062,1,5,development,legacy,True,True,1,False,True,6,2,0,240.03651338198688,0.03651338198687881,13.552167535031913,0,0,6,2,226.04019870099728,0,configurations/case_062_p1_n5/legacy/attempt_001/summary.json,2854809.0,1710478,87960576,1.6690124047196164,1.6690124047196164,0,0,,3922c32c568413ed368a65292104810d384308dfa4460b48b13afca0caa35536,0,0
case_062_p1_n5,case_062,1,5,development,persistent,True,True,1,False,True,5,1,0,240.19638792797923,0.19638792797923088,34.20943164496566,0,4,5,1,205.5041237960104,0,configurations/case_062_p1_n5/persistent/attempt_001/summary.json,2854809.0,1563377,78486528,1.8260528330658568,1.8260528330658568,0,0,,1b7c46d4b8a101dc2c368a8df42e509770d29e25943670045fb86990bf1d9a5f,1,2
case_062_p1_n5,case_062,1,5,development,mature,True,True,1,False,True,7,3,0,240.09840553198592,0.09840553198591806,0.0,0,0,7,3,216.26157852905453,0,configurations/case_062_p1_n5/mature/attempt_001/summary.json,2854809.0,740813,23488512,3.8536162297367893,3.8536162297367893,0,0,,1731495dfab8e7514ce37eb852ede9edd3e4e3ec1201e23954ae2206f7faeb3b,0,0
case_050_p3_n5,case_050,3,5,development,legacy,True,True,1,False,True,24,0,0,55.56144081099774,0.0,33.19976305693854,0,0,24,0,21.782693995977752,0,configurations/case_050_p3_n5/legacy/attempt_001/summary.json,149690.0,34824,1473120,4.298472317941649,4.298472317941649,434308,787134,0.35556989198013494,62dc3154a03328d688f6ee004cfde725e3988e1cafc4625e226eb27b1a70f15f,0,0
case_050_p3_n5,case_050,3,5,development,persistent,True,True,1,False,True,24,0,0,39.07584436799516,0.0,14.666555999050615,0,0,24,0,23.746374809998088,0,configurations/case_050_p3_n5/persistent/attempt_001/summary.json,149690.0,34788,1481220,4.302920547315166,4.302920547315166,437380,788112,0.35690155464091156,2814d2bb198487bc714ed5e11a148f6454a22161b81c4df3da6a87abe3062c22,2,4
case_050_p3_n5,case_050,3,5,development,mature,True,True,1,False,True,24,0,0,21.3656482520164,0.0,1.702729645970976,0,0,24,0,18.81433869403554,0,configurations/case_050_p3_n5/mature/attempt_001/summary.json,149690.0,96617,16128,1.5493132678514132,1.5493132678514132,11520,321604,0.034581717318476,f9059cec3aa7024df7bba8fe0818e1e28ee8f7875a04872580aba24166cb7db3,0,0
case_050_p2_n5,case_050,2,5,development,legacy,True,True,1,False,True,24,0,0,47.36731279399828,0.0,25.67384894101997,0,0,24,0,21.045919961034087,0,configurations/case_050_p2_n5/legacy/attempt_001/summary.json,149690.0,38837,1481220,3.854314184926745,3.854314184926745,0,0,,90ac2fd20b6c0c71200f0bbe2ae40203c6a20aca3ec6957687288548c394569c,0,0
case_050_p2_n5,case_050,2,5,development,persistent,True,True,1,False,True,24,0,0,37.35347077201004,0.0,13.484663091949187,0,0,24,0,23.229330389905954,0,configurations/case_050_p2_n5/persistent/attempt_001/summary.json,149690.0,38837,1481220,3.854314184926745,3.854314184926745,0,0,,90ac2fd20b6c0c71200f0bbe2ae40203c6a20aca3ec6957687288548c394569c,3,4
case_050_p2_n5,case_050,2,5,development,mature,True,True,1,False,True,24,0,0,20.724693908006884,0.0,1.8584318379871547,0,0,24,0,18.24974221593584,0,configurations/case_050_p2_n5/mature/attempt_001/summary.json,149690.0,96590,13824,1.5497463505538875,1.5497463505538875,0,0,,63f4d5ddc46694ecdf9d6988ade95dfbccee5a3d1d4a795475d8ca7c8662f7e0,0,0
case_035_p3_n5,case_035,3,5,development,legacy,True,True,1,False,True,24,0,0,49.43808784199064,0.0,28.684959902020637,0,0,24,0,20.21575254201889,0,configurations/case_035_p3_n5/legacy/attempt_001/summary.json,169571.0,40174,1132564,4.220914023995619,4.220914023995619,371810,729606,0.33757454040979973,b3900800b26fffc69b0af0b2b507d91b9156bb318ee80515aef0067b2670dc17,0,0
case_035_p3_n5,case_035,3,5,development,persistent,True,True,1,False,True,24,0,0,32.46293806101312,0.0,11.953676605044166,0,0,24,0,19.914999719912885,0,configurations/case_035_p3_n5/persistent/attempt_001/summary.json,169571.0,40353,1130532,4.202190667360544,4.202190667360544,374876,725524,0.34067248273355144,d6bf0bae57c4697ed5b05d4751b609fc5b282130ab14c52a886ecf2f014f0394,2,4
case_035_p3_n5,case_035,3,5,development,mature,True,True,1,False,True,24,0,0,19.069936190993758,0.0,2.3862769329862203,0,0,24,0,16.182187209109543,0,configurations/case_035_p3_n5/mature/attempt_001/summary.json,169571.0,40778,1130532,4.158394232184021,4.158394232184021,374876,725524,0.34067248273355144,00a42463894648589a3e2949a5e0b85e05b328ad3af558a38c31b66d59dc0e0a,0,0
case_053_p2_n5,case_053,2,5,existing_regression,legacy,True,True,1,False,True,15,0,0,240.00980875000823,0.009808750008232892,186.49248257809086,0,15,15,0,52.76748438607319,0,configurations/case_053_p2_n5/legacy/attempt_001/summary.json,1472686.0,344470,10036070,4.275222806049873,4.275222806049873,0,0,,929d424979c2ff47c84637cc1c663cfe425767762062a91246f4f10f66762251,0,0
case_053_p2_n5,case_053,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,142.2827228899987,0.0,53.218094800802646,0,0,24,0,87.5640647559776,0,configurations/case_053_p2_n5/persistent/attempt_001/summary.json,1472686.0,345963,10044262,4.256773123137445,4.256773123137445,0,0,,1a221f824a6412dc74ff29a0e9d5e5f9b7068f4e60fe4f386a26e5db4741ff36,3,4
case_053_p2_n5,case_053,2,5,existing_regression,mature,True,True,1,False,True,24,0,0,74.46901830800925,0.0,9.752038273960352,0,0,24,0,62.72139902203344,0,configurations/case_053_p2_n5/mature/attempt_001/summary.json,1472686.0,374457,3247692,3.932857444245935,3.932857444245935,0,0,,f97ef2fe0e4f32ddbe897621aaa8b9306df0e35ded4fcfbd87dcf4ce7a479805,0,0
case_066_p3_n5,case_066,3,5,development,legacy,True,True,1,False,True,24,0,0,69.79907133700908,0.0,38.0143624820048,0,0,24,0,31.071782429033192,0,configurations/case_066_p3_n5/legacy/attempt_001/summary.json,359070.0,80814,3261696,4.443165788106021,4.443165788106021,1229420,1901384,0.39268507386601015,79dabdd0fb595162d030a9d2ecf9500dd0f3493ce5ceb85e1a8af6566c18c6f7,0,0
case_066_p3_n5,case_066,3,5,development,persistent,True,True,1,False,True,24,0,0,55.866170335997595,0.0,20.34711594702094,0,0,24,0,34.70841868998832,0,configurations/case_066_p3_n5/persistent/attempt_001/summary.json,359070.0,81153,3267848,4.424605375032346,4.424605375032346,1175628,1961324,0.3747676088126309,929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67,4,4
case_066_p3_n5,case_066,3,5,development,mature,True,True,1,False,True,24,0,0,46.32140288199298,0.0,2.735647892957786,0,0,24,0,42.240493493998656,0,configurations/case_066_p3_n5/mature/attempt_001/summary.json,359070.0,124922,6000546,2.874353596644306,2.874353596644306,1315266,3218800,0.29008532297500744,83c3bc55b9f5dfab4e0c202480b98971f326edca50c810313ff2494621a04abc,0,0
case_047_p2_n5,case_047,2,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,184.26993769500405,0.0,95.37361802108353,0,2,24,0,87.6247809069464,0,configurations/case_047_p2_n5/legacy/attempt_001/summary.json,326508.0,86880,2648760,3.758149171270718,3.758149171270718,0,0,,e15e2c99025b0419f328de6ef0634f579e90a59c1c83ab82b468badc5ccb5716,0,0
case_047_p2_n5,case_047,2,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,179.17061716798344,0.0,61.202992462116526,0,0,24,0,116.18065977506922,0,configurations/case_047_p2_n5/persistent/attempt_001/summary.json,326508.0,86880,2648760,3.758149171270718,3.758149171270718,0,0,,e15e2c99025b0419f328de6ef0634f579e90a59c1c83ab82b468badc5ccb5716,1,5
case_047_p2_n5,case_047,2,5,frozen_regression,mature,True,True,1,False,True,24,0,0,80.16761106898775,0.0,2.8146981239842717,0,0,24,0,76.44628277097945,0,configurations/case_047_p2_n5/mature/attempt_001/summary.json,326508.0,87055,2698072,3.750594451783355,3.750594451783355,0,0,,d90a84db08c765d90b7a1f784bd17581c34531a6efceff4cee3f507a5dc0897d,0,0
case_047_p2_n3,case_047,2,3,core_regression,legacy,True,True,1,False,True,24,0,0,218.3010803310026,0.0,121.6941991969943,0,2,24,0,94.88524386796053,0,configurations/case_047_p2_n3/legacy/attempt_001/summary.json,326508.0,109386,1564844,2.9849158027535516,2.9849158027535516,0,0,,af7346e5fcfb665406179000cd03a8fc80efbde2616caab7696ada9e3a42dbbf,0,0
case_047_p2_n3,case_047,2,3,core_regression,persistent,True,True,1,False,True,24,0,0,151.81405106000602,0.0,54.7689693638531,0,0,24,0,95.19750409800326,0,configurations/case_047_p2_n3/persistent/attempt_001/summary.json,326508.0,105024,1709964,3.1088893967093236,3.1088893967093236,0,0,,885fc12c73f41c52715b2571b3b6cba145001f201f07cd8f69105f7134e210f9,2,4
case_047_p2_n3,case_047,2,3,core_regression,mature,True,True,1,False,True,24,0,0,88.25745675899088,0.0,3.2523148329928517,0,0,24,0,83.99913486189325,0,configurations/case_047_p2_n3/mature/attempt_001/summary.json,326508.0,105024,1709964,3.1088893967093236,3.1088893967093236,0,0,,885fc12c73f41c52715b2571b3b6cba145001f201f07cd8f69105f7134e210f9,0,0
case_047_p2_n4,case_047,2,4,core_regression,legacy,True,True,1,False,True,24,0,0,172.66751770797418,0.0,78.61302528393571,0,0,24,0,92.73560978804016,0,configurations/case_047_p2_n4/legacy/attempt_001/summary.json,326508.0,91661,2114482,3.5621256586770818,3.5621256586770818,0,0,,2b9152e63e48d9742f510fd32ecc9cf68236268fdd113fd4e0744d8fcfb8c6ac,0,0
case_047_p2_n4,case_047,2,4,core_regression,persistent,True,True,1,False,True,24,0,0,174.8296556850255,0.0,62.23092250787886,0,0,24,0,111.1463456779893,0,configurations/case_047_p2_n4/persistent/attempt_001/summary.json,326508.0,91673,2114418,3.5616593762612765,3.5616593762612765,0,0,,b67e79b9a6b75fd864216922e18c30663d086198ac53679d9a80bb66fb48c960,2,5
case_047_p2_n4,case_047,2,4,core_regression,mature,True,True,1,False,True,24,0,0,79.87242428399622,0.0,2.3943192119768355,0,0,24,0,76.5766250200686,0,configurations/case_047_p2_n4/mature/attempt_001/summary.json,326508.0,92456,2149778,3.531496062992126,3.531496062992126,0,0,,8c83467c5845ebc54735d4874e7ecc894fb7c5dabee21f95c0fcbc0b26b20b47,0,0
case_060_p2_n2,case_060,2,2,core_regression,legacy,True,True,1,False,True,24,0,0,55.273083890991984,0.0,22.66434811797808,0,0,24,0,32.11155515903374,0,configurations/case_060_p2_n2/legacy/attempt_001/summary.json,888789.0,365154,2825344,2.4340114034078772,2.4340114034078772,0,0,,61e092b449f11d94fd17a5fbb449902f522aad984219bd4c45f2c15efb62eb73,0,0
case_060_p2_n2,case_060,2,2,core_regression,persistent,True,True,1,False,True,24,0,0,76.9457481779973,0.0,27.05751880799653,0,0,24,0,49.133143744053086,0,configurations/case_060_p2_n2/persistent/attempt_001/summary.json,888789.0,365154,2825344,2.4340114034078772,2.4340114034078772,0,0,,61e092b449f11d94fd17a5fbb449902f522aad984219bd4c45f2c15efb62eb73,2,4
case_060_p2_n2,case_060,2,2,core_regression,mature,True,True,1,False,True,24,0,0,31.182390683999984,0.0,4.058283598948037,0,0,24,0,26.556603007978993,0,configurations/case_060_p2_n2/mature/attempt_001/summary.json,888789.0,364591,2615424,2.437769994322405,2.437769994322405,0,0,,b91092e8657e4dfef2887ff5132d8a965e378ccb294427cc3d05befba035bd5d,0,0
case_019_p2_n5,case_019,2,5,development,legacy,True,True,1,False,True,24,0,0,7.902157591015566,0.0,3.3510503650759347,0,0,24,0,4.2624736110446975,0,configurations/case_019_p2_n5/legacy/attempt_001/summary.json,81144.0,17153,789864,4.730601061038885,4.730601061038885,0,0,,66c4d1eb05b2ca5fd501e909479b472082217b3c8cd8ec24021bda460fe38802,0,0
case_019_p2_n5,case_019,2,5,development,persistent,True,True,1,False,True,24,0,0,5.434539834008319,0.0,1.2220296880113892,0,0,24,0,3.8626527130545583,0,configurations/case_019_p2_n5/persistent/attempt_001/summary.json,81144.0,17116,784236,4.740827296097219,4.740827296097219,0,0,,a670420390fd784fc7c900898d09a2bf95d468a62607e9aa53ab1cb37a127bb9,3,3
case_019_p2_n5,case_019,2,5,development,mature,True,True,1,False,True,24,0,0,3.6031640660075936,0.0,0.3677284800214693,0,0,24,0,3.07289951905841,0,configurations/case_019_p2_n5/mature/attempt_001/summary.json,81144.0,22206,81504,3.6541475276952173,3.6541475276952173,0,0,,a2793544b545f430005d3dbe1e8ca84ad18612e45e12320d135be40020b25b8c,0,0
case_047_p1_n5,case_047,1,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,232.0501973089995,0.0,89.12419757799944,0,0,24,0,141.99252552798134,0,configurations/case_047_p1_n5/legacy/attempt_001/summary.json,326508.0,160151,3720028,2.0387509288109347,2.0387509288109347,0,0,,44ef6ff116d5e0bfaebdea75ae3f2c20fe5dcaabec8d6d3a45d69aa6f890d3d8,0,0
case_047_p1_n5,case_047,1,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,213.2967466720147,0.0,63.003323239972815,0,0,24,0,149.22608541103546,0,configurations/case_047_p1_n5/persistent/attempt_001/summary.json,326508.0,317205,2217688,1.0293280370738167,1.0293280370738167,0,0,,5fa0df2bc1ca5c0912ec213fcf81a2ed3274e947fbc935a8950812eff050ec0e,2,5
case_047_p1_n5,case_047,1,5,frozen_regression,mature,True,True,1,False,True,23,0,0,243.59498311701464,3.5949831170146354,0.0,0,0,23,0,168.33433067103033,0,configurations/case_047_p1_n5/mature/attempt_001/summary.json,326508.0,175486,2906212,1.8605928678071184,1.8605928678071184,0,0,,25751a2f77993bd2bb3581ba203c7d1d26e3d713a313d1a2a6dccbe51981397d,0,0
case_043_p1_n5,case_043,1,5,development,legacy,True,True,1,False,True,24,0,0,124.92730942400522,0.0,28.735407156025758,0,0,24,0,95.58953180495882,0,configurations/case_043_p1_n5/legacy/attempt_001/summary.json,677656.0,209289,5119996,3.237895923818261,3.237895923818261,0,0,,3017d12ec3568459d1b03101dd74ebbddf3b447dfc4ade8fda37d179ba9b514e,0,0
case_043_p1_n5,case_043,1,5,development,persistent,True,True,1,False,True,24,0,0,205.97310695200576,0.0,51.82772385512362,0,0,24,0,153.24341362598352,0,configurations/case_043_p1_n5/persistent/attempt_001/summary.json,677656.0,210795,4753874,3.2147631585189402,3.2147631585189402,0,0,,ef273771afb6702140874fe08481b1ec227e4bb36f742fadaa015470073e12d1,2,5
case_043_p1_n5,case_043,1,5,development,mature,True,True,1,False,True,24,0,0,188.13112951497897,0.0,0.0,0,0,24,0,157.71347031192272,0,configurations/case_043_p1_n5/mature/attempt_001/summary.json,677656.0,198411,4859778,3.415415475956474,3.415415475956474,0,0,,0b6f900b7a4f9a8f7f110908e5434be2f1336f5d8bd557e2597c99b5fc111456,0,0
case_047_p1_n2,case_047,1,2,core_regression,legacy,True,True,1,False,True,24,0,0,187.8030344079889,0.0,77.93866118890583,0,0,24,0,109.03128417007974,0,configurations/case_047_p1_n2/legacy/attempt_001/summary.json,326508.0,242412,3426184,1.3469135191327162,1.3469135191327162,0,0,,26cc1532f1df9324f27cf27eb94029def43f3c14d0c36c70a45f26f855aff32a,0,0
case_047_p1_n2,case_047,1,2,core_regression,persistent,True,True,1,False,True,24,0,0,235.6152644379763,0.0,55.70782684109872,0,0,24,0,178.02243022303446,0,configurations/case_047_p1_n2/persistent/attempt_001/summary.json,326508.0,322012,545456,1.0139622125883507,1.0139622125883507,0,0,,1bac6d627d43c1f2ee09166e1836bb48e2b8edaf18d3023fafcc06e3cde1e5a4,2,5
case_047_p1_n2,case_047,1,2,core_regression,mature,True,True,1,False,True,24,0,0,229.6904690740048,0.0,0.0,0,0,24,0,176.33115757297492,0,configurations/case_047_p1_n2/mature/attempt_001/summary.json,326508.0,232371,2888764,1.405115096117846,1.405115096117846,0,0,,314697f82ca29e2188b4bfaf97e03b765be4afefb739dbacf600a3c69b758331,0,0
case_071_p3_n5,case_071,3,5,existing_regression,legacy,True,True,1,False,True,24,0,0,6.983608299022308,0.0,2.4427876669797115,0,0,24,0,4.231451199972071,0,configurations/case_071_p3_n5/legacy/attempt_001/summary.json,18919.0,7942,361586,2.3821455552757493,2.3821455552757493,137776,207288,0.399276655924698,50c45ec4b549100ac2b1eb43bf6fc579c7482c2c3e58ef45e13c76a000b3879d,0,0
case_071_p3_n5,case_071,3,5,existing_regression,persistent,True,True,1,False,True,24,0,0,5.899031493987422,0.0,1.1635445731808431,0,0,24,0,4.338061391055817,0,configurations/case_071_p3_n5/persistent/attempt_001/summary.json,18919.0,7982,362354,2.3702079679278376,2.3702079679278376,146992,197304,0.42693496293886657,7d07ed19b7455b14d7a72cce497f599a098701cbcb62a492183c61b9f7a65dff,3,5
case_071_p3_n5,case_071,3,5,existing_regression,mature,True,True,1,False,True,24,0,0,5.026806128007593,0.0,0.12645076995249838,0,0,24,0,4.632697534922045,0,configurations/case_071_p3_n5/mature/attempt_001/summary.json,18919.0,7982,362354,2.3702079679278376,2.3702079679278376,146992,197304,0.42693496293886657,7d07ed19b7455b14d7a72cce497f599a098701cbcb62a492183c61b9f7a65dff,0,0
case_075_p1_n5,case_075,1,5,development,legacy,True,True,1,False,True,24,0,0,125.06189795699902,0.0,46.73434108195943,0,0,24,0,77.75132943695644,0,configurations/case_075_p1_n5/legacy/attempt_001/summary.json,1441809.0,424934,10606092,3.393018680548038,3.393018680548038,0,0,,84a3d3069d7641cee02bdfd98d27f7c5225249c9585e682955d8e094c967bc3e,0,0
case_075_p1_n5,case_075,1,5,development,persistent,True,True,1,False,True,22,1,0,240.04736885099555,0.04736885099555366,83.07355318291229,0,0,22,1,156.1112304199778,0,configurations/case_075_p1_n5/persistent/attempt_001/summary.json,1441809.0,678468,17908720,2.12509506712181,2.12509506712181,0,0,,e0bc36be656ef1824039146324f8085277db500a48a20683f35fceadafba41b0,3,3
case_075_p1_n5,case_075,1,5,development,mature,True,True,1,False,True,24,0,0,199.89994605598622,0.0,0.0,0,0,24,0,146.31880560700665,0,configurations/case_075_p1_n5/mature/attempt_001/summary.json,1441809.0,481313,12700144,2.9955746052984233,2.9955746052984233,0,0,,4b3e4b586305de2a122aea61a7e485b2750f6eb5fb7f1fa44fe0e853004a1417,0,0
case_060_p3_n4,case_060,3,4,core_regression,legacy,True,True,1,False,True,24,0,0,85.12098233398865,0.0,46.36534918099642,0,0,24,0,38.105980799969984,0,configurations/case_060_p3_n4/legacy/attempt_001/summary.json,888789.0,188051,3704196,4.726318924121648,4.726318924121648,2547968,3158698,0.4464897717861883,96abe693b6bfab7cf13c2323314f376de9816413214a9092ac832b32231edf79,0,0
case_060_p3_n4,case_060,3,4,core_regression,persistent,True,True,1,False,True,24,0,0,76.49345671001356,0.0,26.746389486972475,0,0,24,0,49.02887736694538,0,configurations/case_060_p3_n4/persistent/attempt_001/summary.json,888789.0,191705,3841408,4.63623275344931,4.63623275344931,2465024,3298984,0.4276579768799766,7d33d97673ea1e92f47c06f6f8a761c985d9e7586e06e57363abbf2fe7c57674,2,4
case_060_p3_n4,case_060,3,4,core_regression,mature,True,True,1,False,True,24,0,0,29.498764351999853,0.0,2.596762489993125,0,0,24,0,26.34295523306355,0,configurations/case_060_p3_n4/mature/attempt_001/summary.json,888789.0,191705,3841408,4.63623275344931,4.63623275344931,2465024,3298984,0.4276579768799766,7d33d97673ea1e92f47c06f6f8a761c985d9e7586e06e57363abbf2fe7c57674,0,0
case_060_p3_n3,case_060,3,3,core_regression,legacy,True,True,1,False,True,24,0,0,87.62636690400541,0.0,50.99671325899544,0,0,24,0,35.98088349105092,0,configurations/case_060_p3_n3/legacy/attempt_001/summary.json,888789.0,316050,3605764,2.8121784527764593,2.8121784527764593,2446464,3110570,0.4402463616382408,f2533fb72ac30b9042c634351a9e62f4378027768587619262fe158f52b85e59,0,0
case_060_p3_n3,case_060,3,3,core_regression,persistent,True,True,1,False,True,24,0,0,77.73486974000116,0.0,26.62228441092884,0,0,24,0,50.38616558298236,0,configurations/case_060_p3_n3/persistent/attempt_001/summary.json,888789.0,316734,3769620,2.8061054386330486,2.8061054386330486,2404480,3218098,0.4276472465121871,d8b455ec9023ff99631952ae1f8221eed8615297f837ba8ac6917a4fd9408fa9,2,5
case_060_p3_n3,case_060,3,3,core_regression,mature,True,True,1,False,True,24,0,0,39.691083432990126,0.0,6.2477378729963675,0,0,24,0,32.79483829592937,0,configurations/case_060_p3_n3/mature/attempt_001/summary.json,888789.0,244808,2287748,3.6305553740073853,3.6305553740073853,1178624,3134122,0.2732885266139021,3d8161d5625deeb71d593387460ffc1d5965632a2b941cab0db454d1d8fb51af,0,0
case_060_p3_n2,case_060,3,2,core_regression,legacy,True,True,1,False,True,24,0,0,75.93400034299702,0.0,40.43375726099475,0,0,24,0,34.9390870029747,0,configurations/case_060_p3_n2/legacy/attempt_001/summary.json,888789.0,364450,2823296,2.4387131293730278,2.4387131293730278,1520640,3199656,0.3221492889428968,a03cc1c154876ad63fc452340a29b39ebc15e7740129ccfb42eb52a81bba692f,0,0
case_060_p3_n2,case_060,3,2,core_regression,persistent,True,True,1,False,True,24,0,0,71.10895318799885,0.0,25.724905859155115,0,0,24,0,44.70234417298343,0,configurations/case_060_p3_n2/persistent/attempt_001/summary.json,888789.0,364504,2823296,2.438351842503786,2.438351842503786,1520640,3199656,0.3221492889428968,ac3df0abe657162090cc942b71b78939f003da2f8e55ed3c8c0bf2be9e0dd778,2,3
case_060_p3_n2,case_060,3,2,core_regression,mature,True,True,1,False,True,24,0,0,32.76333305099979,0.0,4.2727184150135145,0,0,24,0,27.923237070062896,0,configurations/case_060_p3_n2/mature/attempt_001/summary.json,888789.0,364106,3611780,2.441017176316787,2.441017176316787,1615872,3641002,0.30738267647274786,cb919f2b71ade2bfc61ee30724b3738c5902c0cd8693740b26b2436f38eea7ff,0,0
case_047_p1_n3,case_047,1,3,core_regression,legacy,True,True,1,False,True,24,0,0,177.91183544599335,0.0,66.3680719829863,0,0,24,0,110.51511063496582,0,configurations/case_047_p1_n3/legacy/attempt_001/summary.json,326508.0,205302,3719584,1.5903790513487448,1.5903790513487448,0,0,,4f0893e278c27f61fe7b859a0984aafe1e03d78af1a0d1819c79e4d694744015,0,0
case_047_p1_n3,case_047,1,3,core_regression,persistent,True,True,1,False,True,24,0,0,195.17057321901666,0.0,43.14097066104296,0,0,24,0,150.6393136489787,0,configurations/case_047_p1_n3/persistent/attempt_001/summary.json,326508.0,322795,604310,1.0115026564847658,1.0115026564847658,0,0,,6e3b98a2787a5ff89133cb705b90069c2dec863b40beb5f5ebccf1d40826bfdc,2,5
case_047_p1_n3,case_047,1,3,core_regression,mature,True,True,1,False,True,24,0,0,207.9134308520006,0.0,0.0,0,0,24,0,156.0764645099407,0,configurations/case_047_p1_n3/mature/attempt_001/summary.json,326508.0,194391,3515328,1.6796456626078369,1.6796456626078369,0,0,,2fe178d8de913ba6fb1c5aa4a826b0708ea59cc627d6e5cebe7567559139e256,0,0
