case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup,verification,plan_base
case_074,3,1,1678120,6070280,1682239,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_074_multicore_res.json,1.002454532452983,historical_ledger,repository
case_074,3,2,819556,6176768,1682239,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_074_multicore_res.json,2.0526223955410003,historical_ledger,repository
case_074,3,3,543845,7626752,1682239,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_074_multicore_res.json,3.0932324467449366,historical_ledger,repository
case_074,3,4,412345,7225348,1682239,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_074_multicore_res.json,4.079688125234937,historical_ledger,repository
case_074,3,5,326695,7864320,1682239,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_074_multicore_res.json,5.149264604600622,independent_official_replay,delivery
case_075,1,1,1436708,875304,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_075_multicore_res.json,1.0035504778980837,historical_ledger,repository
case_075,1,2,1436708,875304,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_075_multicore_res.json,1.0035504778980837,historical_ledger,repository
case_075,1,3,1436708,875304,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_075_multicore_res.json,1.0035504778980837,historical_ledger,repository
case_075,1,4,1436708,875304,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_075_multicore_res.json,1.0035504778980837,historical_ledger,repository
case_075,1,5,720755,20569380,1441809,本轮开发重划,A题研究/直接迭代/闭环验证_20260925/下一阶段攻坚/重划实证_v1/精选方案/case_075_p1_n5.json,2.000414842769041,historical_ledger,repository
case_075,2,1,1441809,0,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_075_multicore_res.json,1.0,historical_ledger,repository
case_075,2,2,745608,3907972,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_075_multicore_res.json,1.9337359577686934,historical_ledger,repository
case_075,2,3,563822,12172972,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_075_multicore_res.json,2.5572059976375523,historical_ledger,repository
case_075,2,4,458423,7116882,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_075_multicore_res.json,3.1451497852420145,historical_ledger,repository
case_075,2,5,392249,12764184,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_075_multicore_res.json,3.6757493326942834,historical_ledger,repository
case_075,3,1,1441809,0,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_075_multicore_res.json,1.0,historical_ledger,repository
case_075,3,2,745220,3907972,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_075_multicore_res.json,1.9347427605270926,historical_ledger,repository
case_075,3,3,562643,12172972,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_075_multicore_res.json,2.5625645391482696,historical_ledger,repository
case_075,3,4,455143,7116882,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_075_multicore_res.json,3.1678153898884527,historical_ledger,repository
case_075,3,5,379091,12764184,1441809,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_075_multicore_res.json,3.8033321814551124,historical_ledger,repository
case_076,1,1,6122549,50593792,6185113,unified_v2_best_known_replayed,新增精选方案/p1/n1/case_076_multicore_res.json,1.0102186197284824,independent_official_replay,delivery
case_076,1,2,3063226,50492416,6185113,unified_v2_best_known_replayed,新增精选方案/p1/n2/case_076_multicore_res.json,2.0191500725052607,independent_official_replay,delivery
case_076,1,3,2047233,51227648,6185113,unified_v2_best_known_replayed,新增精选方案/p1/n3/case_076_multicore_res.json,3.021206184151975,independent_official_replay,delivery
case_076,1,4,1535415,52128768,6185113,unified_v2_best_known_replayed,新增精选方案/p1/n4/case_076_multicore_res.json,4.028300492049381,independent_official_replay,delivery
case_076,1,5,1229020,38182912,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_076_multicore_res.json,5.0325568339001805,historical_ledger,repository
case_076,2,1,6185113,28280832,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_076_multicore_res.json,1.0,historical_ledger,repository
case_076,2,2,3063348,29871104,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_076_multicore_res.json,2.0190696584260097,historical_ledger,repository
case_076,2,3,2045432,32451584,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_076_multicore_res.json,3.0238663519491236,historical_ledger,repository
case_076,2,4,1533060,33171456,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_076_multicore_res.json,4.034488539261346,historical_ledger,repository
case_076,2,5,1232186,33310720,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_076_multicore_res.json,5.01962609541092,historical_ledger,repository
case_076,3,1,6126965,16629760,6185113,unified_v2_best_known_replayed,新增精选方案/p3/n1/case_076_multicore_res.json,1.0094905063110367,independent_official_replay,delivery
case_076,3,2,3061439,29871104,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_076_multicore_res.json,2.020328675501945,historical_ledger,repository
case_076,3,3,2044010,32451584,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_076_multicore_res.json,3.0259700295008343,historical_ledger,repository
case_076,3,4,1530771,33171456,6185113,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_076_multicore_res.json,4.040521410452641,historical_ledger,repository
case_076,3,5,1223447,18843648,6185113,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_076_multicore_res.json,5.055480948500425,independent_official_replay,delivery
case_077,1,1,496124,173148,495320,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_077_multicore_res.json,0.9983794373987148,historical_ledger,repository
case_077,1,2,246965,172032,495320,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_077_multicore_res.json,2.0056283279007148,historical_ledger,repository
case_077,1,3,177148,286720,495320,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_077_multicore_res.json,2.7960801138031477,historical_ledger,repository
case_077,1,4,144734,172032,495320,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_077_multicore_res.json,3.4222781101883455,historical_ledger,repository
case_077,1,5,119125,1463442,495320,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_077_multicore_res.json,4.157985309548793,independent_official_replay,delivery
case_077,2,1,495320,0,495320,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_077_multicore_res.json,1.0,historical_ledger,repository
case_077,2,2,244870,57344,495320,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_077_multicore_res.json,2.0227876015845143,historical_ledger,repository
case_077,2,3,173746,114688,495320,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_077_multicore_res.json,2.8508282205057958,historical_ledger,repository
case_077,2,4,133684,598016,495320,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_077_multicore_res.json,3.705155441189671,historical_ledger,repository
case_077,2,5,114545,172032,495320,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_077_multicore_res.json,4.324239381902309,historical_ledger,repository
case_077,3,1,495320,0,495320,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_077_multicore_res.json,1.0,historical_ledger,repository
case_077,3,2,244870,57344,495320,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_077_multicore_res.json,2.0227876015845143,historical_ledger,repository
case_077,3,3,173746,114688,495320,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_077_multicore_res.json,2.8508282205057958,historical_ledger,repository
case_077,3,4,133491,598016,495320,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_077_multicore_res.json,3.7105123191825666,historical_ledger,repository
case_077,3,5,109574,172032,495320,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_077_multicore_res.json,4.520415427017358,independent_official_replay,delivery
case_078,1,1,2296143,12644568,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_078_multicore_res.json,1.0,historical_ledger,repository
case_078,1,2,1080972,15039360,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_078_multicore_res.json,2.1241466013920807,historical_ledger,repository
case_078,1,3,850256,15039360,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_078_multicore_res.json,2.7005313693758115,historical_ledger,repository
case_078,1,4,619540,15039360,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_078_multicore_res.json,3.706206217516222,historical_ledger,repository
case_078,1,5,553407,15862656,2296143,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_078_multicore_res.json,4.149103643430603,independent_official_replay,delivery
case_078,2,1,2296143,12644568,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_078_multicore_res.json,1.0,historical_ledger,repository
case_078,2,2,1029517,2910336,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_078_multicore_res.json,2.2303109127872585,historical_ledger,repository
case_078,2,3,691742,8567040,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_078_multicore_res.json,3.31936328862495,historical_ledger,repository
case_078,2,4,517385,7595328,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_078_multicore_res.json,4.437977521574843,historical_ledger,repository
case_078,2,5,469283,11867136,2296143,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_078_multicore_res.json,4.892874875075381,independent_official_replay,delivery
case_078,3,1,2296143,12644568,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_078_multicore_res.json,1.0,historical_ledger,repository
case_078,3,2,1029517,2910336,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_078_multicore_res.json,2.2303109127872585,historical_ledger,repository
case_078,3,3,691338,8567040,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_078_multicore_res.json,3.3213030384558637,historical_ledger,repository
case_078,3,4,515912,7595328,2296143,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_078_multicore_res.json,4.450648560219572,historical_ledger,repository
case_078,3,5,454208,11867136,2296143,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_078_multicore_res.json,5.055267630689023,independent_official_replay,delivery
case_079,1,1,29441984,40415232,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_079_multicore_res.json,1.0546928834687228,historical_ledger,repository
case_079,1,2,14893820,91508736,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_079_multicore_res.json,2.0849084385335663,historical_ledger,repository
case_079,1,3,9965372,91508736,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_079_multicore_res.json,3.116015237564639,historical_ledger,repository
case_079,1,4,7501148,91508736,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_079_multicore_res.json,4.1396664883828445,historical_ledger,repository
case_079,1,5,6056359,37085184,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_079_multicore_res.json,5.12721438739018,historical_ledger,repository
case_079,2,1,31052251,32448512,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_079_multicore_res.json,1.0,historical_ledger,repository
case_079,2,2,15446486,31780864,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_079_multicore_res.json,2.010311665708304,historical_ledger,repository
case_079,2,3,10178800,39981056,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_079_multicore_res.json,3.050678960191771,historical_ledger,repository
case_079,2,4,7635624,30445568,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_079_multicore_res.json,4.066760097144647,historical_ledger,repository
case_079,2,5,6008220,38438912,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_079_multicore_res.json,5.168294603060474,historical_ledger,repository
case_079,3,1,31052251,32448512,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_079_multicore_res.json,1.0,historical_ledger,repository
case_079,3,2,15446486,31780864,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_079_multicore_res.json,2.010311665708304,historical_ledger,repository
case_079,3,3,10174866,39981056,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_079_multicore_res.json,3.051858471649651,historical_ledger,repository
case_079,3,4,7635624,30445568,31052251,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_079_multicore_res.json,4.066760097144647,historical_ledger,repository
case_079,3,5,5992556,39710720,31052251,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_079_multicore_res.json,5.181804058234917,independent_official_replay,delivery
case_080,1,1,292124,1048576,292138,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_080_multicore_res.json,1.0000479248538292,historical_ledger,repository
case_080,1,2,145926,2191360,292138,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_080_multicore_res.json,2.0019598974822856,historical_ledger,repository
case_080,1,3,100325,3047424,292138,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_080_multicore_res.json,2.9119162721156244,historical_ledger,repository
case_080,1,4,95868,2793472,292138,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_080_multicore_res.json,3.047294196186423,historical_ledger,repository
case_080,1,5,95868,2793472,292138,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_080_multicore_res.json,3.047294196186423,historical_ledger,repository
case_080,2,1,292138,548864,292138,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_080_multicore_res.json,1.0,historical_ledger,repository
case_080,2,2,145926,2191360,292138,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_080_multicore_res.json,2.0019598974822856,historical_ledger,repository
case_080,2,3,100325,3047424,292138,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_080_multicore_res.json,2.9119162721156244,historical_ledger,repository
case_080,2,4,90653,1650688,292138,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_080_multicore_res.json,3.2225960530815305,historical_ledger,repository
case_080,2,5,79721,2109440,292138,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_080_multicore_res.json,3.6645049610516676,historical_ledger,repository
case_080,3,1,291826,548864,292138,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_080_multicore_res.json,1.0010691302351402,historical_ledger,repository
case_080,3,2,145674,2191360,292138,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_080_multicore_res.json,2.005423067946236,historical_ledger,repository
case_080,3,3,100325,3047424,292138,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_080_multicore_res.json,2.9119162721156244,historical_ledger,repository
case_080,3,4,90143,4190208,292138,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_080_multicore_res.json,3.2408284614445937,historical_ledger,repository
case_080,3,5,74411,4255744,292138,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_080_multicore_res.json,3.92600556369354,independent_official_replay,delivery
case_081,1,1,152305,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_081_multicore_res.json,0.9966514559600801,historical_ledger,repository
case_081,1,2,76860,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_081_multicore_res.json,1.9749544626593807,historical_ledger,repository
case_081,1,3,51943,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_081_multicore_res.json,2.9223379473653814,historical_ledger,repository
case_081,1,4,39588,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_081_multicore_res.json,3.834369000707285,historical_ledger,repository
case_081,1,5,30943,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_081_multicore_res.json,4.905632937982743,historical_ledger,repository
case_081,2,1,151795,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_081_multicore_res.json,1.0,historical_ledger,repository
case_081,2,2,76860,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_081_multicore_res.json,1.9749544626593807,historical_ledger,repository
case_081,2,3,51943,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_081_multicore_res.json,2.9223379473653814,historical_ledger,repository
case_081,2,4,39588,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_081_multicore_res.json,3.834369000707285,historical_ledger,repository
case_081,2,5,30943,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_081_multicore_res.json,4.905632937982743,historical_ledger,repository
case_081,3,1,151795,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_081_multicore_res.json,1.0,historical_ledger,repository
case_081,3,2,76860,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_081_multicore_res.json,1.9749544626593807,historical_ledger,repository
case_081,3,3,51943,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_081_multicore_res.json,2.9223379473653814,historical_ledger,repository
case_081,3,4,39588,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_081_multicore_res.json,3.834369000707285,historical_ledger,repository
case_081,3,5,30943,0,151795,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_081_multicore_res.json,4.905632937982743,historical_ledger,repository
case_082,1,1,715454,514706,721041,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_082_multicore_res.json,1.0078090275545317,historical_ledger,repository
case_082,1,2,657900,1030938,721041,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_082_multicore_res.json,1.0959735522115823,historical_ledger,repository
case_082,1,3,656864,816014,721041,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_082_multicore_res.json,1.0977021118526817,historical_ledger,repository
case_082,1,4,427273,2277584,721041,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_082_multicore_res.json,1.6875416888031773,historical_ledger,repository
case_082,1,5,356186,6760886,721041,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_082_multicore_res.json,2.0243384074612703,independent_official_replay,delivery
case_082,2,1,721041,0,721041,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_082_multicore_res.json,1.0,historical_ledger,repository
case_082,2,2,426708,3885638,721041,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_082_multicore_res.json,1.68977614668579,historical_ledger,repository
case_082,2,3,270489,5756268,721041,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_082_multicore_res.json,2.665694353559664,historical_ledger,repository
case_082,2,4,211881,6752624,721041,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_082_multicore_res.json,3.4030469933594802,historical_ledger,repository
case_082,2,5,206067,8262966,721041,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_082_multicore_res.json,3.4990609850194354,historical_ledger,repository
case_082,3,1,721041,0,721041,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_082_multicore_res.json,1.0,historical_ledger,repository
case_082,3,2,426720,3885638,721041,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_082_multicore_res.json,1.689728627671541,historical_ledger,repository
case_082,3,3,269306,5756268,721041,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_082_multicore_res.json,2.67740414249961,historical_ledger,repository
case_082,3,4,209447,6752624,721041,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_082_multicore_res.json,3.442594069143984,historical_ledger,repository
case_082,3,5,195762,8262966,721041,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_082_multicore_res.json,3.6832531339075,historical_ledger,repository
case_083,1,1,1074172,14977600,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_083_multicore_res.json,0.9849381663271803,historical_ledger,repository
case_083,1,2,624895,27912000,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_083_multicore_res.json,1.693073236303699,historical_ledger,repository
case_083,1,3,482813,15511648,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_083_multicore_res.json,2.191310093141651,historical_ledger,repository
case_083,1,4,450029,14977600,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_083_multicore_res.json,2.350944050272316,historical_ledger,repository
case_083,1,5,412888,17453280,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_083_multicore_res.json,2.562421286159927,historical_ledger,repository
case_083,2,1,1057993,13934688,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_083_multicore_res.json,1.0,historical_ledger,repository
case_083,2,2,411909,8206944,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_083_multicore_res.json,2.5685114916158667,historical_ledger,repository
case_083,2,3,315399,11712704,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_083_multicore_res.json,3.354458955164728,historical_ledger,repository
case_083,2,4,265354,11609888,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_083_multicore_res.json,3.987100250985476,historical_ledger,repository
case_083,2,5,223224,10885504,1057993,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_083_multicore_res.json,4.7396023725047485,independent_official_replay,delivery
case_083,3,1,946145,13934688,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_083_multicore_res.json,1.1182144385902795,historical_ledger,repository
case_083,3,2,411871,8206944,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_083_multicore_res.json,2.5687484673599257,historical_ledger,repository
case_083,3,3,305255,11712704,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_083_multicore_res.json,3.4659317619695007,historical_ledger,repository
case_083,3,4,250483,11610912,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_083_multicore_res.json,4.223811595996534,historical_ledger,repository
case_083,3,5,222425,13235584,1057993,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_083_multicore_res.json,4.7566280768798475,historical_ledger,repository
case_084,1,1,2509460,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_084_multicore_res.json,0.9991838881671754,historical_ledger,repository
case_084,1,2,1255052,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_084_multicore_res.json,1.9978550689533183,historical_ledger,repository
case_084,1,3,836220,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_084_multicore_res.json,2.998507569778288,historical_ledger,repository
case_084,1,4,629028,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_084_multicore_res.json,3.986169137144928,historical_ledger,repository
case_084,1,5,503472,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_084_multicore_res.json,4.98024120507198,historical_ledger,repository
case_084,2,1,2507412,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_084_multicore_res.json,1.0,historical_ledger,repository
case_084,2,2,1253576,9216,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_084_multicore_res.json,2.0002074066510525,historical_ledger,repository
case_084,2,3,836220,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_084_multicore_res.json,2.998507569778288,historical_ledger,repository
case_084,2,4,627552,9216,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_084_multicore_res.json,3.9955445923206363,historical_ledger,repository
case_084,2,5,503472,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_084_multicore_res.json,4.98024120507198,historical_ledger,repository
case_084,3,1,2507412,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_084_multicore_res.json,1.0,historical_ledger,repository
case_084,3,2,1253576,9216,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_084_multicore_res.json,2.0002074066510525,historical_ledger,repository
case_084,3,3,836220,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_084_multicore_res.json,2.998507569778288,historical_ledger,repository
case_084,3,4,627552,9216,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_084_multicore_res.json,3.9955445923206363,historical_ledger,repository
case_084,3,5,503472,0,2507412,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_084_multicore_res.json,4.98024120507198,historical_ledger,repository
case_085,1,1,3155166,3497710,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_085_multicore_res.json,1.0103744145315967,historical_ledger,repository
case_085,1,2,3155166,3497710,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_085_multicore_res.json,1.0103744145315967,historical_ledger,repository
case_085,1,3,3152050,2399134,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_085_multicore_res.json,1.011373233292619,historical_ledger,repository
case_085,1,4,3152050,2399134,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_085_multicore_res.json,1.011373233292619,historical_ledger,repository
case_085,1,5,2568855,14201940,3187899,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_085_multicore_res.json,1.240980514665094,independent_official_replay,delivery
case_085,2,1,3187899,0,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_085_multicore_res.json,1.0,historical_ledger,repository
case_085,2,2,1582933,10318712,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_085_multicore_res.json,2.013919098281481,historical_ledger,repository
case_085,2,3,1074433,34838636,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_085_multicore_res.json,2.967052389492877,historical_ledger,repository
case_085,2,4,964456,30035794,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_085_multicore_res.json,3.305385626715993,historical_ledger,repository
case_085,2,5,869620,38726264,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_085_multicore_res.json,3.66585290126722,historical_ledger,repository
case_085,3,1,3187899,0,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_085_multicore_res.json,1.0,historical_ledger,repository
case_085,3,2,1582931,10318712,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_085_multicore_res.json,2.013921642825872,historical_ledger,repository
case_085,3,3,1066007,34838636,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_085_multicore_res.json,2.9905047527830493,historical_ledger,repository
case_085,3,4,958408,30035794,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_085_multicore_res.json,3.3262441465430173,historical_ledger,repository
case_085,3,5,816858,38726264,3187899,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_085_multicore_res.json,3.902635464181045,historical_ledger,repository
case_086,1,1,117789,459442,118403,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_086_multicore_res.json,1.0052127108643423,historical_ledger,repository
case_086,1,2,117789,459442,118403,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_086_multicore_res.json,1.0052127108643423,historical_ledger,repository
case_086,1,3,117789,459442,118403,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_086_multicore_res.json,1.0052127108643423,historical_ledger,repository
case_086,1,4,86066,1676764,118403,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_086_multicore_res.json,1.375723282132317,historical_ledger,repository
case_086,1,5,83505,3050334,118403,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_086_multicore_res.json,1.4179150949044967,independent_official_replay,delivery
case_086,2,1,118403,0,118403,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_086_multicore_res.json,1.0,historical_ledger,repository
case_086,2,2,64138,788550,118403,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_086_multicore_res.json,1.8460662945523714,historical_ledger,repository
