id,sample,device_envelope_us,host_us,max_abs_error
sharing_best_scale2_sharing_060,22,2610.30006409,2748.213,0
sharing_best_scale1_sharing_060,23,1339.98000622,1470.077,0
sharing_worst_scale1_sharing_002,23,16952.7206421,17086.77,0
sharing_worst_scale2_sharing_003,23,33846.7407227,33966.709,0
sharing_worst_scale1_sharing_003,23,16713.9205933,16845.799,0
sharing_best_scale1_sharing_061,23,721.400022507,835.134,0
sharing_worst_scale2_sharing_002,23,34042.5605774,34163.099,0
sharing_best_scale2_sharing_061,23,1671.12004757,1799.348,0
sharing_best_scale2_sharing_060,23,2655.58004379,2793.303,0
sharing_best_scale2_sharing_060,24,2633.16011429,2758.473,0
sharing_best_scale1_sharing_061,24,861.859977245,996.505,0
sharing_worst_scale1_sharing_003,24,16947.9808807,17081.53,0
sharing_worst_scale2_sharing_002,24,33761.5814209,33906.949,0
sharing_worst_scale2_sharing_003,24,33334.438324,33470.916,0
sharing_worst_scale1_sharing_002,24,16699.5601654,16836.108,0
sharing_best_scale1_sharing_060,24,1232.17999935,1355.046,0
sharing_best_scale2_sharing_061,24,1720.98004818,1840.859,0
sharing_best_scale2_sharing_061,25,1733.19995403,1865.938,0
sharing_best_scale2_sharing_060,25,2656.26001358,2782.093,0
sharing_worst_scale2_sharing_002,25,34035.4194641,34179.27,0
sharing_worst_scale1_sharing_003,25,16676.4602661,16824.808,0
sharing_worst_scale2_sharing_003,25,33367.4583435,33484.137,0
sharing_best_scale1_sharing_060,25,1245.54002285,1354.686,0
sharing_best_scale1_sharing_061,25,873.199999332,985.015,0
sharing_worst_scale1_sharing_002,25,16947.3991394,17126.08,0
sharing_worst_scale2_sharing_003,26,33836.7614746,33967.889,0
sharing_worst_scale2_sharing_002,26,33347.4617004,33506.717,0
sharing_worst_scale1_sharing_003,26,16699.9397278,16858.148,0
sharing_worst_scale1_sharing_002,26,16685.8997345,16838.529,0
sharing_best_scale2_sharing_060,26,2624.03988838,2731.753,0
sharing_best_scale2_sharing_061,26,1743.7800169,1885.958,0
sharing_best_scale1_sharing_061,26,873.399972916,1021.225,0
sharing_best_scale1_sharing_060,26,1393.13995838,1502.087,0
sharing_best_scale1_sharing_060,27,1361.27996445,1477.297,0
sharing_best_scale1_sharing_061,27,876.179993153,995.945,0
sharing_worst_scale2_sharing_003,27,34076.3397217,34206.409,0
sharing_worst_scale1_sharing_003,27,16699.1596222,16831.699,0
sharing_best_scale2_sharing_061,27,1716.84002876,1842.528,0
sharing_worst_scale2_sharing_002,27,34017.2615051,34189.92,0
sharing_best_scale2_sharing_060,27,2604.30002213,2738.243,0
sharing_worst_scale1_sharing_002,27,16983.039856,17120.92,0
sharing_best_scale1_sharing_060,28,1291.07999802,1409.197,0
sharing_worst_scale1_sharing_002,28,16946.6400146,17078.69,0
sharing_worst_scale2_sharing_003,28,33822.8416443,33963.168,0
sharing_best_scale2_sharing_061,28,1715.7599926,1828.718,0
sharing_best_scale1_sharing_061,28,885.800004005,1005.294,0
sharing_best_scale2_sharing_060,28,2670.34006119,2797.373,0
sharing_worst_scale1_sharing_003,28,17022.7394104,17154.96,0
sharing_worst_scale2_sharing_002,28,33738.4605408,33853.118,0
sharing_best_scale1_sharing_061,29,738.539993763,872.754,0
sharing_worst_scale2_sharing_002,29,34038.9785767,34171.09,0
sharing_worst_scale1_sharing_003,29,16719.9993134,16832.999,0
sharing_best_scale2_sharing_060,29,2614.16006088,2718.943,0
sharing_worst_scale1_sharing_002,29,17040.8802032,17167.39,0
sharing_worst_scale2_sharing_003,29,33731.7810059,33875.059,0
sharing_best_scale1_sharing_060,29,1299.0000248,1470.637,0
sharing_best_scale2_sharing_061,29,1735.1000309,1844.079,0
