batch,profile,case,problem,num_cores,compute_ops,size_band,logical_calls,uncached_calls,cache_hits,timeout_calls,status_counts,solver_elapsed_seconds,outer_child_elapsed_seconds,post_child_batch_verification_publication_interval_seconds,wrapper_seconds,uncached_wrapper_seconds,cache_lookup_seconds,official_function_seconds_completed_uncached,worker_seconds_completed_uncached,timeout_wrapper_seconds,generation_seconds,solver_residual_seconds,outer_minus_solver_seconds,summary_bytes,final_time,first_final_time_trial,best_stage,duplicates_skipped,generation_failures,summary_path,summary_sha256,launch_sha256,prefix4_time,prefix4_gap_to_final,prefix4_omitted_calls,prefix4_saved_wrapper_seconds_hindsight,prefix8_time,prefix8_gap_to_final,prefix8_omitted_calls,prefix8_saved_wrapper_seconds_hindsight,prefix12_time,prefix12_gap_to_final,prefix12_omitted_calls,prefix12_saved_wrapper_seconds_hindsight,prefix16_time,prefix16_gap_to_final,prefix16_omitted_calls,prefix16_saved_wrapper_seconds_hindsight,prefix24_time,prefix24_gap_to_final,prefix24_omitted_calls,prefix24_saved_wrapper_seconds_hindsight
full_p2_seed17,full,case_054,2,5,15751,04_>10000,24,14,10,0,"{""success"": 24}",108.91628708294593,109.19257962505799,1.982998352,101.25864675012417,101.07310299912933,0.18554375099483877,90.96437991794664,99.22745408385526,0,5.681189834023826,1.9764504987979308,0.2762925421120599,645371,219769,18,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_054/p2_n5/attempt_0001/summary.json,7437d00e7edc801e91de60147029d7cd284db6cf3e9708260e1289eccacc9577,486ee053de22d5aa74873d395cece4927aa0ac8641a839c27c82d9c16629978d,518133,1.3576255067821212,20,82.73906166711822,265902,0.20991586620496983,16,82.67956975009292,265902,0.20991586620496983,12,82.61715008306783,264327,0.2027492503492303,8,55.16519208298996,219769,0.0,0,0
full_p2_seed17,full,case_055,2,2,1236,02_1001..5000,24,22,2,0,"{""success"": 24}",11.75312374997884,11.944320000009611,0.154324863,11.06967295659706,11.011689624516293,0.05798333208076656,6.3440301668597385,8.568584168097004,0,0.31092495715711266,0.37252583622466773,0.1911962500307709,196324,51836,4,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n2/attempt_0001/summary.json,71e7e2b0e87a6db44cc98a171f96949353c021031219629dd48a2b9b983b46ce,238f703f61d3455c7ac7ac51ebdbcd8ab4e0d7593adc48334c9262a9ccb6dd80,51836,0.0,20,10.231891124509275,51836,0.0,16,7.803809915436432,51836,0.0,12,4.97196404018905,51836,0.0,8,3.2859629159793258,51836,0.0,0,0
full_p2_seed17,full,case_055,2,3,1236,02_1001..5000,24,24,0,0,"{""success"": 24}",12.11265949998051,12.28312745806761,0.146464562,11.360202079755254,11.360202079755254,0,6.404870749916881,8.767327372916043,0,0.4003897081129253,0.3520677121123299,0.17046795808710158,198082,40867,21,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n3/attempt_0001/summary.json,64bb9fb777dc286ca3a7d770e60e1cb46dbc3b9ad630f1cc8ed6cecb1608f677,10d6cab48e860cea9812f1cc6e82db8cb33e6dc13bb2af2ab33768f2d4bf1708,41743,0.021435387965840436,20,9.863517914665863,41743,0.021435387965840436,16,7.422458914923482,41743,0.021435387965840436,12,4.889180789818056,41743,0.021435387965840436,8,3.2108812070218846,40867,0.0,0,0
full_p2_seed17,full,case_055,2,4,1236,02_1001..5000,24,24,0,0,"{""success"": 24}",13.68147270893678,13.872002625023015,0.154280236,12.729534834972583,12.729534834972583,0,7.405048502027057,10.012383996974677,0,0.559306374983862,0.3926314989803359,0.19052991608623415,210683,29477,14,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n4/attempt_0001/summary.json,b2cb338d339121c2351ac7d7d8ac24fd8610a73ba7cdd3209d9aec5c790e5b32,ed50b260d96c6cd4c49cc86879ec0350348e5836a769f5a72e184ba6e54bb73f,31284,0.06130203209281815,20,11.208215793943964,31284,0.06130203209281815,16,8.252466459874995,31284,0.06130203209281815,12,5.19099241681397,29477,0.0,8,3.4007669998100027,29477,0.0,0,0
full_p2_seed17,full,case_055,2,5,1236,02_1001..5000,24,13,11,0,"{""success"": 24}",6.723197082988918,6.895800999947824,0.172706532,5.615405586082488,5.53536391700618,0.08004166907630861,2.96154154301621,4.149918707786128,0,0.7293134999927133,0.3784779969137162,0.17260391695890576,208855,26309,4,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n5/attempt_0001/summary.json,cefebf4d31bdbcb97e1b02f61bc64ad4993064f4ebea86cbcd7f42503d6351c5,dd60e243f3863bdf3aad0c0fd8e77ed065154004b1c1f4defea2deb3643256d4,26309,0.0,20,5.222337001934648,26309,0.0,16,5.200133501086384,26309,0.0,12,5.178234999999404,26309,0.0,8,3.4936049170792103,26309,0.0,0,0
full_p2_seed17,full,case_056,2,2,7678,03_5001..10000,24,21,3,0,"{""success"": 24}",102.10801608394831,102.38430645794142,0.980891474,98.77914166438859,98.7048786233645,0.07426304102409631,86.5883532082662,95.97929125023074,0,1.9373029170092195,1.391571502550505,0.2762903739931062,400142,186853,15,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n2/attempt_0001/summary.json,6fa640ef16537675c1f10f3a63771c29ab673774dccf0c26fd73db8d6cfd2a4b,48c0c8b5c5f8b7e68e2a6e19d8ec7ab7a06ca5915bc03ae36f4b36337334376a,265710,0.4220269409642874,20,95.22786141431425,196969,0.05413881500430828,16,77.2969272902701,190202,0.01792318025399653,12,57.78916999918874,186853,0.0,8,38.0598162910901,186853,0.0,0,0
full_p2_seed17,full,case_056,2,3,7678,03_5001..10000,24,24,0,0,"{""success"": 24}",119.65078833303414,119.88403091696091,1.149703365,116.14839837502223,116.14839837502223,0,100.98931012488902,112.94838671095204,0,2.2107066250173375,1.2916833329945803,0.2332425839267671,403925,126294,18,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n3/attempt_0001/summary.json,bcfa9cd8bc4c082e495e8b12738db13fc029e88730b949e7e10d1b8f9c194181,5abd1ec4991f5deaf65ffdf45e17da75dd8600633ac8706f615b28342a139bbe,265728,1.104042947408428,20,101.60610087390523,181681,0.43855606758832555,16,82.82263391499873,181311,0.4356263955532329,12,61.19860508304555,181174,0.434541625096996,8,40.1395932919113,126294,0.0,0,0
full_p2_seed17,full,case_056,2,4,7678,03_5001..10000,24,24,0,0,"{""success"": 24}",105.08735987497494,105.31154912500642,1.116650642,101.48079845996108,101.48079845996108,0,87.15580996184144,98.49494479154237,0,2.3805587900569662,1.226002624956891,0.22418925003148615,409673,128265,15,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n4/attempt_0001/summary.json,736804097442bbc639295237223a6a7cd7e9e83581feaec0cdd382224ae95fff,c416087e6706cb41df1491625dfeed6a4a7cf3e0113d73f60044c6cdd5ffd0c0,265746,1.0718512454683662,20,88.59589750005398,170438,0.32879585233695874,16,71.61478766589426,170438,0.32879585233695874,12,51.574429291067645,128265,0.0,8,33.00340520800091,128265,0.0,0,0
full_p2_seed17,full,case_056,2,5,7678,03_5001..10000,24,13,11,0,"{""success"": 24}",42.053024749970064,42.26944187504705,0.998267317,38.59430533775594,38.465862752869725,0.12844258488621563,32.33849175123032,36.9596368749626,0,2.4020274160429835,1.0566919961711392,0.21641712507698685,408162,93400,18,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n5/attempt_0001/summary.json,e3a968d2f70ef674bf9efbba6f2ff8c111ab0b700e4d8d71ce95d0aa11706ee2,e5cc1ca1cc8a5f60b40bbc941f0288bfed3f7f0126271f46c7005711be0ed47c,265764,1.845438972162741,20,35.69532087875996,158328,0.6951605995717345,16,35.65658283664379,158328,0.6951605995717345,12,35.61627333587967,131155,0.40422912205567463,8,23.789859918993898,93400,0.0,0,0
full_p2_seed17,full,case_057,2,2,865,01_<=1000,24,22,2,0,"{""success"": 24}",8.108755541965365,8.276012749993242,0.095571812,7.631285249022767,7.598594999057241,0.032690249965526164,3.7368614164879546,5.436206541839056,0,0.17685841699130833,0.30061187595129013,0.1672572080278769,190549,32479,14,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n2/attempt_0001/summary.json,c69d69862258c64e98a809f6887f2c51ac3d4d9cda26124af9dccdd2c6382b9c,21f20e6837fd81408ef5959856411f93aef6c5c188443af1411cbcf3621ec8f1,33588,0.03414513993657442,20,6.992765250033699,33588,0.03414513993657442,16,5.464960042038001,33588,0.03414513993657442,12,3.719424876035191,32479,0.0,8,2.5209565828554332,32479,0.0,0,0
full_p2_seed17,full,case_057,2,3,865,01_<=1000,24,24,0,0,"{""success"": 24}",8.794083000044338,8.942870958941057,0.102367931,8.2517382070655,8.2517382070655,0,4.0583640828263015,5.958266500965692,0,0.24018654110841453,0.30215825187042356,0.14878795889671892,195772,22235,14,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n3/attempt_0001/summary.json,fb823987f7c289f95577fe67c8572cfbea42cf1ce712d35deaab2ab80fe6be9d,4997d75e34536f530f7246f1de96ab1b3faa4b0aa76f62c360ded88876c461ac,25250,0.1355970317067685,20,7.043105873977765,25250,0.1355970317067685,16,5.341667708009481,25250,0.1355970317067685,12,3.5642879579681903,22235,0.0,8,2.3841076670214534,22235,0.0,0,0
full_p2_seed17,full,case_057,2,4,865,01_<=1000,24,24,0,0,"{""success"": 24}",9.246105917030945,9.424861500039697,0.115149746,8.596025999053381,8.596025999053381,0,4.238720959518105,6.203695165924728,0,0.3417007499374449,0.3083791680401191,0.17875558300875127,200462,17942,14,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n4/attempt_0001/summary.json,cf0dcd6421b9a2fdcfa78d4736ab9c2dfeecd3a42e3ee294db1f86e1fce63fce,b270211d8687669805b98cccb949a29bcb5f573d5ef9a80601f7a49ef103276a,20957,0.16804146694905797,20,7.362564207054675,20957,0.16804146694905797,16,5.626995122991502,20957,0.16804146694905797,12,3.749083039816469,17942,0.0,8,2.453595998813398,17942,0.0,0,0
full_p2_seed17,full,case_057,2,5,865,01_<=1000,24,14,10,0,"{""success"": 24}",5.294686040957458,5.45979837491177,0.116085132,4.591687331907451,4.508713290793821,0.08297404111362994,1.9580128740053624,3.0514786248095334,0,0.375797874876298,0.32720083417370915,0.1651123339543119,204949,16003,14,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n5/attempt_0001/summary.json,c00030deca813083a4ad85db4a44aca7629bae7d5aa6c5b325a1aeb0cf31b840,8ced5cd326a22fcdb003e0297dbfab74bc90e6f163df1245f3d349325eb5694e,16538,0.033431231644066806,20,3.8822750409599394,16538,0.033431231644066806,16,3.865559290861711,16538,0.033431231644066806,12,3.841673416784033,16003,0.0,8,2.636903333826922,16003,0.0,0,0
full_p2_seed17,full,case_058,2,2,16575,04_>10000,23,21,2,0,"{""success"": 23}",328.6603407500079,328.8882771669887,1.86140399,323.387719165883,323.3346688738093,0.053050292073749006,303.1943159564398,320.6133419580292,0,3.46583341807127,1.8067881660535932,0.22793641698081046,500935,2266191,14,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n2/attempt_0001/summary.json,1e905e9bbfaacc9783b63b96dd33932c4ce1c1f9f60e88139057d519e994f422,d5df4917cd1392fdd8e3c33d0f54cd5e20f929e2cf667f0d4503e8be7a55d599,2266495,0.00013414579794912562,19,301.22988070792053,2266495,0.00013414579794912562,15,212.60180700093042,2266381,8.384112371806474e-05,11,123.81271862692665,2266191,0.0,7,73.15111912693828,2266191,0.0,0,0
full_p2_seed17,full,case_058,2,3,16575,04_>10000,14,14,0,0,"{""success"": 14}",239.10078445798717,239.32435062504373,1.623082613,233.69470775208902,233.69470775208902,0,216.62860379181802,231.7617566260742,0,4.068486290983856,1.3375904149143025,0.22356616705656052,456123,1554831,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n3/attempt_0001/summary.json,71b43cfdbe73840a0262a592ba6d010bb6602cc76b1e75700fd6bf80cc6db274,36421816803a969dcd45e0407f3716411d872ffb4cfb5df7a83a01e84248d858,1554831,0.0,10,193.0144884600304,1554831,0.0,6,118.00552916817833,1554831,0.0,2,29.024692125152797,1554831,0.0,0,0,1554831,0.0,0,0
full_p2_seed17,full,case_058,2,4,16575,04_>10000,13,13,0,0,"{""success"": 13}",230.32807875005528,230.57644337508827,1.377783304,223.09667108394206,223.09667108394206,0,206.52423570677638,221.11885308113415,0,5.836558167124167,1.3948494989890605,0.24836462503299117,451916,1132993,3,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n4/attempt_0001/summary.json,5565c94e798842defc4cb5e167153a6c9ba9c823c3c60dbbfa3cb963d291d560,b97f4330687ffe652e297486de27068cffa5b19aa89f2557d0b3457e2b3e407a,1132993,0.0,9,176.26451541681308,1132993,0.0,5,96.07699008390773,1132993,0.0,1,7.94821383303497,1132993,0.0,0,0,1132993,0.0,0,0
full_p2_seed17,full,case_058,2,5,16575,04_>10000,14,4,10,0,"{""success"": 14}",49.95972783304751,50.189861083985306,1.631513464,41.51110733195674,41.31485091603827,0.19625641591846943,37.747259874944575,40.79258091794327,0,7.1000621661078185,1.348558334982954,0.23013325093779713,488255,911208,14,trace,1,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n5/attempt_0001/summary.json,8f48b7fc30a2bfa33f6e1487a2d5574c39c3234c740d601b3e27f051e312bcf6,36a9d895385ee4b9bc5113c5340426500fddba6c583b5301af2178a6a13d00a9,933280,0.024222789966725555,10,23.94500699895434,933280,0.024222789966725555,6,23.872216165997088,933280,0.024222789966725555,2,23.80429995805025,911208,0.0,0,0,911208,0.0,0,0
full_p2_seed17,full,case_059,2,2,2752,02_1001..5000,12,9,3,0,"{""success"": 12}",11.765130374929868,11.947792749968357,0.181686556,10.86538516706787,10.7911567511037,0.07422841596417129,8.19029070995748,9.761033625807613,0,0.5986164580099285,0.3011287498520687,0.1826623750384897,155308,369318,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n2/attempt_0001/summary.json,0461fa72b3b18c2732bb905f38c6abe64c65c05dbf1b54926dcc5f2e889ba913,53ba2bd04df785766dff9d90620ed064a498a7f37764f0832da50044b7823da5,369318,0.0,8,10.000420709024183,369318,0.0,4,4.790431125904433,369318,0.0,0,0,369318,0.0,0,0,369318,0.0,0,0
full_p2_seed17,full,case_059,2,3,2752,02_1001..5000,23,23,0,0,"{""success"": 23}",25.502611166913994,25.670121292001568,0.320078654,24.118278835900128,24.118278835900128,0,17.69174041657243,21.420906414976344,0,0.9021028329152614,0.4822294980986044,0.16751012508757412,221929,253549,16,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n3/attempt_0001/summary.json,3c3656d49c6bd38838257eee8e1ee68a062a8f2969f1f3d4efe9bb39f6b62ae3,c0e445e7bb435873ef0ab26896455cca461ceaa19deea5165da99100a328a50f,254073,0.002066661670919734,19,20.732338917907327,254073,0.002066661670919734,15,14.964411585009657,253625,0.00029974482249972567,11,9.627190793049522,253549,0.0,7,5.963102042092942,253549,0.0,0,0
full_p2_seed17,full,case_059,2,4,2752,02_1001..5000,12,12,0,0,"{""success"": 12}",14.61780204193201,14.794515040935948,0.183677329,13.200355747831054,13.200355747831054,0,9.738774706958793,11.79642462497577,0,1.1302367089083418,0.2872095851926133,0.17671299900393933,161607,185216,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n4/attempt_0001/summary.json,47f6057f765c8b2a67e90a81732b7f25c33bdfb7eba0e7c390ad27244dd11717,814d7fae1e2f64ef81a895efc7cf317a23e6aec22c6550fcde0f01b74b308f66,185216,0.0,8,9.961705164867453,185216,0.0,4,4.75031599891372,185216,0.0,0,0,185216,0.0,0,0,185216,0.0,0,0
full_p2_seed17,full,case_059,2,5,2752,02_1001..5000,13,4,9,0,"{""success"": 13}",5.022717667045072,5.164023624965921,0.227233874,3.289658460067585,3.20880191703327,0.08085654303431511,2.256804708042182,2.7918202488217503,0,1.455139250960201,0.2779199560172856,0.14130595792084932,169832,150782,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n5/attempt_0001/summary.json,3ca593c38bedc4144f05432ff5818b8cb8b405483d144c88f6bc2746bb2e695f,f1d81ab7a810228b2b3d484aa30cd4839c07fcb725957fa67be60451bd81bbc3,150782,0.0,9,1.6671163340797648,150782,0.0,5,1.6391797511605546,150782,0.0,1,0.7353715420467779,150782,0.0,0,0,150782,0.0,0,0
full_p2_seed17,full,case_060,2,2,5281,03_5001..10000,24,22,2,0,"{""success"": 24}",59.57521158398595,59.772173875011504,0.624760921,57.55434958299156,57.516335541033186,0.038014041958376765,48.6752902911976,55.01502320636064,0,1.2308527090353891,0.7900092919589952,0.19696229102555662,279439,431712,17,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n2/attempt_0001/summary.json,ede520be9a750c51157566b0cdc8cd9379e269c72ba05e4e8cf4e79e81f91d34,1f11750edefbd02ba0dd8af9ea8c411b2c5973cfdf4045de67533427f807d019,432029,0.000734285820176428,20,53.898697207914665,432029,0.000734285820176428,16,40.35314341704361,432029,0.000734285820176428,12,24.654588917153887,431888,0.00040767919353634774,8,15.551358792115934,431712,0.0,0,0
full_p2_seed17,full,case_060,2,3,5281,03_5001..10000,24,24,0,0,"{""success"": 24}",64.55856966704596,64.7599995000055,0.818129653,61.98140799847897,61.98140799847897,0,52.24303704011254,59.29950762167573,0,1.8240297910524532,0.7531318775145337,0.20142983295954764,283601,303604,17,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n3/attempt_0001/summary.json,ce1a3e979488d6b1015975483640a5a1957b4a1aefa4591d76ac9b10ae567537,ea1013e4cb7dcd9d1b6bb2ebb70e3f07174cddf82b22b73f3fdcd1bc58d29874,304093,0.0016106507160642547,20,54.11885537242051,304093,0.0016106507160642547,16,37.90681733144447,304093,0.0016106507160642547,12,20.788631415227428,303780,0.0005797025072133977,8,13.30303329124581,303604,0.0,0,0
full_p2_seed17,full,case_060,2,4,5281,03_5001..10000,24,24,0,0,"{""success"": 24}",58.2768199169077,58.51139854209032,0.697763264,55.02931433159392,55.02931433159392,0,45.552236248971894,52.41206425125711,0,2.5105565829435363,0.7369490023702383,0.23457862518262118,281840,231537,21,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n4/attempt_0001/summary.json,7ef14d5601a835d56b643b1b7603602b2ef04346b41aa31c50ea6444205c0211,bccdb608201fe70f01ffe74c76f86d8345837544bc823abadad1eeac1be1e8d4,231814,0.0011963530666805333,20,48.18054874869995,231814,0.0011963530666805333,16,35.483935498748906,231814,0.0011963530666805333,12,21.244959290954284,231814,0.0011963530666805333,8,13.923710708040744,231537,0.0,0,0
full_p2_seed17,full,case_060,2,5,5281,03_5001..10000,24,13,11,0,"{""success"": 24}",25.744621541001834,25.9243713329779,0.72079753,21.93256503995508,21.82339208200574,0.10917295794934034,17.762508750194684,20.445675457129255,0,3.0852790829958394,0.726777418050915,0.17974979197606444,289615,183430,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n5/attempt_0001/summary.json,8b9a3358049bd93666bc880bf69bfd0477ca9736494535e7a637f15c93f6952c,e917af1a2b934bb1b0fb24002ad9102e8ffbaa2037c27538d05d517befe139dd,183430,0.0,20,20.398021165980026,183430,0.0,16,20.365197748877108,183430,0.0,12,20.33418929099571,183430,0.0,8,12.963491874979809,183430,0.0,0,0
full_p2_seed17,full,case_061,2,2,1115,02_1001..5000,24,22,2,0,"{""success"": 24}",9.965174333075993,10.108394500100985,0.121729739,9.361178791965358,9.300325458985753,0.0608533329796046,5.1322356251766905,7.089718291070312,0,0.278867166955024,0.3251283741556108,0.1432201670249924,193959,39298,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n2/attempt_0001/summary.json,5d693200429ed6e0a8ae69f327dc101fd7115e41094a8c5d841b3e77ba54ad12,4d9c140d883f1cd93799419cfff6d6047df55ce3d58b83b56406b944539aa6db,39298,0.0,20,8.595050000934862,39298,0.0,16,6.810309043037705,39298,0.0,12,4.703375291079283,39298,0.0,8,3.2992472919868305,39298,0.0,0,0
full_p2_seed17,full,case_061,2,3,1115,02_1001..5000,24,24,0,0,"{""success"": 24}",10.917694167001173,11.075417291023768,0.128959364,10.211622876813635,10.211622876813635,0,5.562370915897191,7.8016156679950655,0,0.3764470008900389,0.32962428929749876,0.15772312402259558,197918,26642,3,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n3/attempt_0001/summary.json,b152c7d48d83245d6b05743aa20c39a81c1297e31d149de884a23b2770226fbb,e90ad23142019424a9951520af39579c9c72ec8c7c7caeb7497d73a0c679234d,26642,0.0,20,8.651352792978287,26642,0.0,16,6.661861916887574,26642,0.0,12,4.374470375012606,26642,0.0,8,2.9198124590329826,26642,0.0,0,0
full_p2_seed17,full,case_061,2,4,1115,02_1001..5000,24,24,0,0,"{""success"": 24}",10.854605332948267,11.026572416885756,0.148753467,10.087508540018462,10.087508540018462,0,5.683290292159654,7.841400499921292,0,0.4419199180556461,0.3251768748741597,0.1719670839374885,203475,23801,4,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n4/attempt_0001/summary.json,e168aa41d3d2e1f0e2a92fbe84f44bf93c79d0c99bf3462f44a26944d009c3fd,ff84444ac06fcf5dfa2dc0bd43cee5298e3fa8e7177c3c972b474a83d729c7c9,23801,0.0,20,8.606610831920989,23801,0.0,16,6.591843666974455,23801,0.0,12,4.430037123966031,23801,0.0,8,3.011814625002444,23801,0.0,0,0
full_p2_seed17,full,case_061,2,5,1115,02_1001..5000,24,13,11,0,"{""success"": 24}",5.584274666965939,5.7413713339483365,0.126472085,4.737605833797716,4.663902581902221,0.07370325189549476,2.392998003284447,3.403287041001022,0,0.5508539590518922,0.29581487411633134,0.15709666698239744,203610,21803,19,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n5/attempt_0001/summary.json,942bc8074d979d6fc274ed1136ea13aa75236c55d8f20c169d28e36db64f20d1,788c1edfa99eb3e8806d8e6972f9d718fad9032af3ddb45951944e87c92a2449,22283,0.022015318992799182,20,4.343893249868415,22283,0.022015318992799182,16,4.325422123889439,22283,0.022015318992799182,12,4.307571081910282,21843,0.001834609916066654,8,2.8852727910270914,21803,0.0,0,0
full_p2_seed17,full,case_062,2,2,19636,04_>10000,21,20,1,0,"{""success"": 21}",443.0560684170341,443.33533829206135,2.323026882,437.3588524167426,437.32567554176785,0.03317687497474253,412.0607235011412,434.1824624192668,0,3.4383627080824226,2.2588532922090963,0.2792698750272393,651257,1578487,20,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n2/attempt_0001/summary.json,99351464ac8bb2b82cfdb5b0ee8f2542057a30d60bc205a2369092864ea534b1,32f845bb4bd2ea237c60620f818392aec0a3553dfafc7822a3bdad8c0d3e7e48,1579389,0.0005714332775625941,17,359.13597154186573,1579231,0.00047133742628235886,13,252.34679770993534,1579203,0.0004535989209921709,9,170.55977662617806,1578725,0.00015077729496670855,5,90.24140108504798,1578487,0.0,0,0
full_p2_seed17,full,case_062,2,3,19636,04_>10000,21,21,0,0,"{""success"": 21}",364.5746824579546,364.87744979094714,2.360292549,357.8370826647151,357.8370826647151,0,332.36885170906316,354.7334713359596,0,4.343822667025961,2.3937771262135357,0.30276733299251646,654316,1083732,17,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n3/attempt_0001/summary.json,6a8d00fa7fd4d63060fc375c94fe002f63ec72dde5a01c1a8a4b2719bfb31c13,a9b723e2a6e5118a94017d725a51bf9b98ca0a4b162586c76260268d38f40016,1085945,0.002042017768230542,17,281.00787770561874,1085087,0.0012503091170141811,13,198.2580862896284,1084899,0.00107683449413698,9,130.6567377067404,1084899,0.00107683449413698,5,70.77870195684955,1083732,0.0,0,0
full_p2_seed17,full,case_062,2,4,19636,04_>10000,21,21,0,0,"{""success"": 21}",335.94399466598406,336.22225458303,2.158717337,328.3485806250246,328.3485806250246,0,302.5942989969626,325.35081475111656,0,5.268397748935968,2.3270162920234725,0.27825991704594344,656727,837097,11,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n4/attempt_0001/summary.json,d05525716822df9ec05323b579099bf2ba3bff09421e5af594e12ace48d69398,8bc9017523e53b33c4d771d1d5eabf3139c2867755ff88ad9efa290d55b37787,837816,0.0008589207702334178,17,254.30276083399076,837606,0.0006080537858814683,13,169.17313887609635,837097,0.0,9,113.95984787505586,837097,0.0,5,60.2836487920722,837097,0.0,0,0
full_p2_seed17,full,case_062,2,5,19636,04_>10000,21,12,9,0,"{""success"": 21}",140.86342016700655,141.11503179196734,2.035785524,133.88939324812964,133.70283854100853,0.186554707121104,121.9824132086942,132.17448474967387,0,4.8967288749990985,2.0772980438778177,0.2516116249607876,660881,690843,10,trace,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n5/attempt_0001/summary.json,386057a292bb5c108f33388d2ed29299e18f7f8a2540880e3c3d6859d730483f,b4eb0bab3f7545bd60129bc83407827425c459cb48ca848474ddc64a1d6a7745,691827,0.0014243467763297435,17,133.79646862309892,690990,0.00021278351231757142,13,133.72026191605255,690843,0.0,9,96.48723433294799,690843,0.0,5,53.79102104192134,690843,0.0,0,0
